id_acidente;codloga;logradouroA;codlogb;logradouroB;alt_num;referencia;data;cod_acid;tipo_acidente;dp;numero_BO;sentido;pista;automovel;moto;onibus;caminhao;bicicleta;moto_taxi;onibus_fretado;onibus_urbano;microonibus;van;vuc;caminhonete;carreta;jipe;outros;sem_informacao;carroca;princ_a;paiA;princ_b;paiB;cod_distrito;distrito;vit_ferida;vit_morta
D011300707;17799;SANTOS DUMONT, AV;;;1318;;22/01/2013 06:40;2;CT;13;706; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17799;SANTOS DUMONT, AV;;;15;CAMPO BELO;1;0
D011300636;72443;POLICARPO DA CRUZ, RUA;15330;PALADINO, RUA MAJ;0;;22/01/2013 06:45;2;CO;91;539; ; ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15330;PALADINO, RUA MAJ;72443;POLICARPO DA CRUZ, RUA;90;VILA LEOPOLDINA;1;0
D011301334;8368;GUARAPIRANGA, AV;;;1320;;22/01/2013 07:00;2;CO;102;226; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8368;GUARAPIRANGA, AV;;;45;JARDIM SAO LUIS;2;0
D011301654;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;7361;;22/01/2013 07:15;2;CO;70;476; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;26;CONSOLACAO;2;0
D011300751;19884;VOLUNTARIOS DA PATRIA, RUA;;;4760;;22/01/2013 07:20;2;CO;20;654;B; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19884;VOLUNTARIOS DA PATRIA, RUA;;;8;BELEM;1;0
D011301653;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;10000;;22/01/2013 07:25;2;CT;70;470; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;26;CONSOLACAO;1;0
D011301521;75421;JOSE HIGINO NEVES, AV;;;650;;22/01/2013 07:28;2;CL;44;219; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75421;JOSE HIGINO NEVES, AV;;;50;LIMAO;1;0
D011300651;34348;MARGINAL ESQUERD RIO PINHEIROS, AV;;;4500;;22/01/2013 07:45;2;CL;93;482; ; ;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;;;40;JAGUARE;1;0
D011301004;9572;ITAPURA, RUA;34122;MELO FREIRE, RUA;0;;22/01/2013 07:50;2;CO;30;414; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9572;ITAPURA, RUA;34122;MELO FREIRE, RUA;82;TATUAPE;1;0
D011300032;19147;TRES RIOS, RUA;;;218;;22/01/2013 08:00;4;AT;2;397; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19147;TRES RIOS, RUA;;;11;BRASILANDIA;1;0
D011301723;14743;SABARA, AV NSRA DO;;;3777;;22/01/2013 08:40;4;AT;11;91; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14743;SABARA, AV NSRA DO;;;16;CAMPO GRANDE;1;1
D011300673;14916;OLAVO EGIDIO, RUA DR;11257;JOVITA, RUA;0;;22/01/2013 09:11;2;CO;9;511; ; ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11257;JOVITA, RUA;14916;OLAVO EGIDIO, RUA DR;71;SANTANA;3;0
D011300076;2497;AUGUSTA, RUA;;;843;;22/01/2013 09:12;2;CO;4;551;C; ;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2497;AUGUSTA, RUA;;;26;CONSOLACAO;1;0
D011300438;8615;HEITOR PENTEADO, RUA;;;833;;22/01/2013 10:05;4;AT;23;350; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8615;HEITOR PENTEADO, RUA;;;61;PERDIZES;1;0
D011300827;16657;NATALINO RIGHETO, RUA DR;;;0;NADA CONSTA ;22/01/2013 10:20;2;CO;39;298; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16657;NATALINO RIGHETO, RUA DR;;;22;CIDADE ADEMAR;1;0
D011301132;17458;JOSE EID MALUF, RUA;;;346;;22/01/2013 10:38;2;CH;43;96; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17458;JOSE EID MALUF, RUA;;;29;FREGUESIA DO O;2;0
D011300428;6808;EUROPA, AV;;;158;;22/01/2013 10:56;4;AT;15;339; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6808;EUROPA, AV;;;63;PINHEIROS;1;0
D011300561;473;ALBERTO BONFIGLIOLI, AV COMEN;;;648;;22/01/2013 11:00;2;CH;51;520; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;473;ALBERTO BONFIGLIOLI, AV COMEN;;;12;BUTANTA;1;0
D011301418;67021;RIO MANUEL ALVES, RUA;;;57;;22/01/2013 11:15;4;AT;59;324; ; ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;67021;RIO MANUEL ALVES, RUA;;;0;NULL;1;0
D011301574;37222;PALANQUE, ES DO;;;0;PROXIMO  - AV RAGUEB ;22/01/2013 11:15;4;AT;54;224; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37222;PALANQUE, ES DO;;;50;LIMAO;1;0
D011301432;24146;JOSE LUIZ DE BRITO, RUA;;;139;;22/01/2013 11:30;4;AT;62;332; ; ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24146;JOSE LUIZ DE BRITO, RUA;;;28;ERMELINO MATARA;1;0
D011300309;12651;MANUEL DA NOBREGA, RUA;;;2061;;22/01/2013 12:30;2;CO;36;325; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12651;MANUEL DA NOBREGA, RUA;;;53;MOEMA;1;0
D011300078;5245;CONSOLACAO, RUA DA;;;2259;;22/01/2013 12:50;4;AT;4;557;C; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5245;CONSOLACAO, RUA DA;;;26;CONSOLACAO;1;0
D011300797;14242;MOREIRA DE BARROS, RUA CONS;44645;DIREITOS HUMANOS, AV;0;;22/01/2013 13:20;2;CO;38;304; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14242;MOREIRA DE BARROS, RUA CONS;44645;DIREITOS HUMANOS, AV;51;MANDAQUI;2;0
D011301114;10270;JOAO DIAS, AV;;;1900;;22/01/2013 13:30;2;CO;11;838; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10270;JOAO DIAS, AV;;;72;SANTO AMARO;1;0
D011301229;10270;JOAO DIAS, AV;;;0;NADA CONSTA ;22/01/2013 13:30;2;SI;92;469;B; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10270;JOAO DIAS, AV;;;72;SANTO AMARO;1;0
D011300494;34682;CAMPO LIMPO, ES DO;;;5530;;22/01/2013 13:55;4;AT;37;101; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34682;CAMPO LIMPO, ES DO;;;17;CAMPO LIMPO;1;0
D011300130;3653;BRESSER, RUA;;;1222;;22/01/2013 14:00;4;AT;8;569; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3653;BRESSER, RUA;;;10;BRAS;1;0
D011300079;19721;VILABOIM, PCA;;;36;;22/01/2013 14:00;4;AT;4;565; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19721;VILABOIM, PCA;;;7;BELA VISTA;2;0
D011300477;17822;SAPETUBA, RUA;13625;MARTINS, RUA;0;;22/01/2013 14:30;2;CL;34;446; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13625;MARTINS, RUA;17822;SAPETUBA, RUA;12;BUTANTA;1;0
D011300777;3771;INAJAR DE SOUZA, AV;;;3600;;22/01/2013 14:40;4;AT;28;348; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3771;INAJAR DE SOUZA, AV;;;50;LIMAO;1;0
D011301230;8368;GUARAPIRANGA, AV;;;1389;;22/01/2013 14:50;2;CO;92;478; ; ;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8368;GUARAPIRANGA, AV;;;45;JARDIM SAO LUIS;1;0
D011301013;17918;SEBASTIAO BARBOSA, RUA;;;133;;22/01/2013 15:00;2;CO;30;836; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17918;SEBASTIAO BARBOSA, RUA;;;27;CURSINO;1;0
D011300974;2181;ARICANDUVA, AV;2808;BAQUIA, RUA;0;;22/01/2013 15:01;2;CO;21;146;B; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2181;ARICANDUVA, AV;2808;BAQUIA, RUA;  ;;1;0
D011300855;73663;NELSON FRANCISCO, RUA;;;159;;22/01/2013 15:13;2;CO;40;501; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73663;NELSON FRANCISCO, RUA;;;44;JARDIM PAULISTA;1;0
D011300404;10518;JOAQUIM ANTUNES, RUA;;;944;;22/01/2013 15:30;2;CO;14;676; ; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10518;JOAQUIM ANTUNES, RUA;;;63;PINHEIROS;1;0
D011300310;10773;JOSE ANTONIO COELHO, RUA;;;575;;22/01/2013 15:34;2;CF;36;338; ; ;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10773;JOSE ANTONIO COELHO, RUA;;;92;VILA MARIANA;1;0
D011300478;7500;FRANCISCO MORATO, AV PROF;;;333;;22/01/2013 15:40;2;CT;34;451;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7500;FRANCISCO MORATO, AV PROF;;;12;BUTANTA;1;0
D011301283;14743;SABARA, AV NSRA DO;;;2313;;22/01/2013 15:55;2;CT;99;312; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14743;SABARA, AV NSRA DO;;;16;CAMPO GRANDE;1;0
D011301231;35858;GUIDO CALOI, AV;;;0;PROXIMO  - PTE JOAO D;22/01/2013 16:00;2;CL;92;483; ; ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35858;GUIDO CALOI, AV;;;32;IGUATEMI;1;0
D011300858;15751;PAULO GARCIA AQUILINE, RUA;1887;ANTONIO TRAJANO, RUA;0;;22/01/2013 16:10;2;CO;45;185; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1887;ANTONIO TRAJANO, RUA;15751;PAULO GARCIA AQUILINE, RUA;11;BRASILANDIA;1;0
D011300080;16044;PENAFORTE MENDES, RUA DR;;;130;;22/01/2013 16:20;4;AT;4;567; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16044;PENAFORTE MENDES, RUA DR;;;34;ITAIM BIBI;1;0
D011300113;6642;ESTADO, AV DO;18847;TERESA CRISTINA, AV;0;;22/01/2013 17:00;2;SI;6;405; ; ;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6642;ESTADO, AV DO;18847;TERESA CRISTINA, AV;33;IPIRANGA;1;0
D011301619;22268;OSVALDO VALLE CORDEIRO, AV;;;1260;;22/01/2013 17:20;2;CO;66;382; ; ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22268;OSVALDO VALLE CORDEIRO, AV;;;38;JACANA;1;0
D011300405;6238;NACOES UNIDAS, AV DAS;;;0;NADA CONSTA ;22/01/2013 18:00;2;CO;14;681; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;;;90;VILA LEOPOLDINA;1;0
D011300996;3676;BRUNA, RUA;;;0;PROXIMO  - AV VER ABE;22/01/2013 18:00;4;AT;29;444; ; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3676;BRUNA, RUA;;;1;AGUA RASA;1;0
D011300899;7061;FERNAO DIAS, VIA;;;0;QUILOMETRO  - 87,5;22/01/2013 18:15;2;CH;73;773; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7061;FERNAO DIAS, VIA;;;38;JACANA;1;0
D011301284;9220;INTERLAGOS, AV;;;2699;;22/01/2013 18:19;4;AT;99;319;C; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9220;INTERLAGOS, AV;;;16;CAMPO GRANDE;1;0
D011300362;14698;LAPA, RUA NSRA DA;;;11;;22/01/2013 18:20;4;AT;7;513; ; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14698;LAPA, RUA NSRA DA;;;48;LAPA;1;0
D011300914;24271;MORRO DAS MANGUEIRAS, RUA;;;0;NADA CONSTA ;22/01/2013 19:00;2;CO;74;659; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24271;MORRO DAS MANGUEIRAS, RUA;;;40;JAGUARE;1;0
D011300244;18297;SIMAO LOPES, RUA;;;482;;22/01/2013 19:38;2;CT;26;628;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18297;SIMAO LOPES, RUA;;;21;CASA VERDE;1;0
D011301519;71886;ADOLFO BEZERRA DE MENEZES, RUA;;;22;;22/01/2013 20:00;4;AT;41;748; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71886;ADOLFO BEZERRA DE MENEZES, RUA;;;26;CONSOLACAO;2;0
D011300875;3771;INAJAR DE SOUZA, AV;;;6200;;22/01/2013 20:00;2;CO;72;636; ; ;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3771;INAJAR DE SOUZA, AV;;;50;LIMAO;1;0
D011301377;13881;MIGUEL, AV S;;;1685;;22/01/2013 20:30;2;CO;24;785; ; ;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13881;MIGUEL, AV S;;;65;PONTE RASA;1;0
D011301539;98963;RODOANEL MARIO COVAS, VIA;;;0;PROXIMO  - AV RAGUED ;22/01/2013 21:00;2;CO;49;1098; ; ;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;98963;RODOANEL MARIO COVAS, VIA;;;62;PERUS;2;0
D011301157;65646;RAUL D'AVILA POMPEIA, RUA;;;0;PROXIMO  - R JOAO DA ;22/01/2013 21:30;2;CH;47;1060; ; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;65646;RAUL D'AVILA POMPEIA, RUA;;;29;FREGUESIA DO O;1;0
D011301453;34616;AFONSO LOPES DE BAIAO, AV;;;72;;22/01/2013 22:00;4;AT;63;601; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;34616;AFONSO LOPES DE BAIAO, AV;;;53;MOEMA;1;0
D011300014;10376;JOAO MENDES, PCA DR;;;140;;22/01/2013 22:21;4;AT;1;580; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10376;JOAO MENDES, PCA DR;;;80;SE;2;0
D011301586;34500;IGUATEMI, AV;;;6612;;22/01/2013 22:21;2;CF;54;1102; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34500;IGUATEMI, AV;;;50;LIMAO;2;0
D011301294;14743;SABARA, AV NSRA DO;;;498;;22/01/2013 22:30;2;CO;99;834; ; ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14743;SABARA, AV NSRA DO;;;16;CAMPO GRANDE;1;0
D011301178;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;;;6213;;22/01/2013 22:55;2;CT;48;903; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;;;23;CIDADE DUTRA;1;0
D011300913;73206;PALACIO GUANABARA, RUA;;;385;;22/01/2013 22:58;2;QM;74;647; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73206;PALACIO GUANABARA, RUA;;;40;JAGUARE;1;0
D011300810;9078;IMIRIM, AV;;;2651;;22/01/2013 23:15;2;CL;38;646; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9078;IMIRIM, AV;;;71;SANTANA;1;0
D011300876;27489;JERONIMO DE ANDRADE, AV;;;20;;22/01/2013 23:26;2;QM;72;644; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27489;JERONIMO DE ANDRADE, AV;;;48;LAPA;1;0
D011300299;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;;;1606;;22/01/2013 23:53;2;CO;35;981; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;;;37;JABAQUARA;2;0
D011300301;36500;ALIOMAR BALEEIRO, VD MIN;;;500;;22/01/2013 23:55;2;CO;35;983; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36098;AFFONSO D'ESCRAGNOLLE TAUNAY, AV;;;42;JARDIM ANGELA;1;0
D011300407;11620;LAURA VICUNA, RUA;;;109;;23/01/2013 00:00;2;CH;14;717; ; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11620;LAURA VICUNA, RUA;;;14;CAMBUCI;1;0
D011301202;66029;JOAO CABANAS, RUA CEL;;;852;;23/01/2013 00:00;2;QM;85;542; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66029;JOAO CABANAS, RUA CEL;;;32;IGUATEMI;1;0
D011300300;36098;AFFONSO D'ESCRAGNOLLE TAUNAY, AV;;;0;NADA CONSTA ;23/01/2013 00:32;2;CT;35;982;B; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;36098;AFFONSO D'ESCRAGNOLLE TAUNAY, AV;;;24;CIDADE LIDER;1;0
D011301246;13357;MARIA COELHO AGUIAR, AV;;;270;;23/01/2013 02:00;2;QM;92;887; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13357;MARIA COELHO AGUIAR, AV;;;45;JARDIM SAO LUIS;1;0
D011300267;31498;ROBERTO MARINHO - ANT AGUA ESP, AV JORN;;;0;PROXIMO  - R.EMBOABAS;23/01/2013 02:45;2;QM;27;784; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31498;ROBERTO MARINHO - ANT AGUA ESP, AV JORN;;;15;CAMPO BELO;1;0
D011301058;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;22127;GRANDE SAO PAULO, VD;0;;23/01/2013 04:30;2;CH;56;462; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22127;GRANDE SAO PAULO, VD;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;95;VILA PRUDENTE;1;0
D011300674;2455;ATALIBA LEONEL, AV GAL;27191;MIMOSO DO SUL, RUA;0;;23/01/2013 05:00;2;TB;9;540; ; ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2455;ATALIBA LEONEL, AV GAL;27191;MIMOSO DO SUL, RUA;  ;;1;0
D011300900;3199;BENJAMIN PEREIRA, RUA;;;0;PROXIMO  - AO PORTO D;23/01/2013 05:15;4;AT;73;789; ; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3199;BENJAMIN PEREIRA, RUA;;;38;JACANA;1;0
D011301353;14975;OLIVEIRA FREIRE, AV;;;746;;23/01/2013 06:46;2;CO;22;408; ; ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14975;OLIVEIRA FREIRE, AV;;;53;MOEMA;1;0
D011300939;4393;CARLOS MEIRA, RUA;3145;BENEDITO DE CAMARGO, RUA PDE;0;;23/01/2013 06:55;2;CL;10;153; ; ;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3145;BENEDITO DE CAMARGO, RUA PDE;4393;CARLOS MEIRA, RUA;60;PENHA;1;0
D011301620;63243;FIGUEIRA DA INDIA, RUA;;;248;;23/01/2013 07:05;4;AT;66;388;C; ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;63243;FIGUEIRA DA INDIA, RUA;;;38;JACANA;1;0
D011300752;19884;VOLUNTARIOS DA PATRIA, RUA;;;3900;;23/01/2013 07:25;4;AT;20;689;B; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19884;VOLUNTARIOS DA PATRIA, RUA;;;8;BELEM;1;0
D011301135;5606;CUPECE, AV;;;2036;;23/01/2013 07:52;4;AT;43;308; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5606;CUPECE, AV;;;22;CIDADE ADEMAR;1;0
D011301170;15507;TEOTONIO VILELA, AV SEN;;;1891;;23/01/2013 07:54;2;CO;48;307; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15507;TEOTONIO VILELA, AV SEN;;;23;CIDADE DUTRA;1;0
D011300081;5245;CONSOLACAO, RUA DA;;;574;;23/01/2013 08:07;2;CT;4;580; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5245;CONSOLACAO, RUA DA;;;26;CONSOLACAO;1;0
D011300535;30767;SAO PAULO-JUNDIAI, ES;61692;JOAQUIM XAVIER PINHEIRO, RUA;0;;23/01/2013 09:50;2;CO;46;383; ; ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30767;SAO PAULO-JUNDIAI, ES;61692;JOAQUIM XAVIER PINHEIRO, RUA;62;PERUS;1;0
D011301419;24924;UBAPITANGA, RUA;62101;SAMOA OCIDENTAL, RUA;0;;23/01/2013 10:00;2;CO;59;334; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24924;UBAPITANGA, RUA;62101;SAMOA OCIDENTAL, RUA;43;JARDIM HELENA;1;0
D011300832;8538;GUSTAVO ADOLFO, AV;9512;ITAMONTE, RUA;0;;23/01/2013 10:00;2;CO;39;380; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8538;GUSTAVO ADOLFO, AV;9512;ITAMONTE, RUA;94;VILA MEDEIROS;2;0
D011301006;27094;SALIM FARAH MALUF, AV;;;17830;;23/01/2013 10:46;2;CT;30;454; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27094;SALIM FARAH MALUF, AV;;;82;TATUAPE;1;0
D011300363;5072;CLELIA, RUA;;;250;;23/01/2013 11:05;2;CT;7;531; ; ;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5072;CLELIA, RUA;;;48;LAPA;1;0
D011300887;4118;BASILIO ALVES MORANGO, RUA;;;238;;23/01/2013 11:05;2;CO;73;381; ; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4118;BASILIO ALVES MORANGO, RUA;;;94;VILA MEDEIROS;1;0
D011300753;18151;SEZEFREDO FAGUNDES, AV CEL;17990;SENA, RUA;0;;23/01/2013 11:30;2;CL;20;698;B; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17990;SENA, RUA;18151;SEZEFREDO FAGUNDES, AV CEL;  ;;1;0
D011300179;534;ALBUQUERQUE LINS, RUA DR;;;555;;23/01/2013 11:54;4;AT;77;373; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534;ALBUQUERQUE LINS, RUA DR;;;70;SANTA CECILIA;1;0
D011300364;4781;CERRO CORA, RUA;;;551;;23/01/2013 12:00;2;SI;7;536; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4781;CERRO CORA, RUA;;;48;LAPA;1;0
D011300406;2149;ARCOVERDE, RUA CARD;;;208;;23/01/2013 12:15;2;CO;14;707; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2149;ARCOVERDE, RUA CARD;;;44;JARDIM PAULISTA;1;0
D011301171;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;15405;PAPINI, AV PROF;0;;23/01/2013 12:33;2;CO;48;317; ; ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;15405;PAPINI, AV PROF;23;CIDADE DUTRA;1;0
D011300015;15635;PAULINA, VD DONA;;;100;;23/01/2013 13:10;2;CO;1;605; ; ;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;15635;PAULINA, VD DONA;;;80;SE;1;0
D011301285;6810;EUSEBIO STEVAUX, AV ENG;;;823;;23/01/2013 13:20;2;CL;99;337; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6810;EUSEBIO STEVAUX, AV ENG;;;16;CAMPO GRANDE;1;0
D011301166;8206;GREGORIO BEZERRA, AV;;;465;;23/01/2013 13:20;2;CH;48;186; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8206;GREGORIO BEZERRA, AV;;;23;CIDADE DUTRA;1;0
D011300615;61669;ITAPAIUNA, RUA;13014;MARGINAL DO RIO PINHEIROS, AV;0;;23/01/2013 13:20;2;CL;89;598; ; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;61669;ITAPAIUNA, RUA;46;JOSE BONIFACIO;1;0
D011301420;21115;JOSE ALEXANDRE MACHADO, RUA;;;498;;23/01/2013 13:30;2;CL;59;337; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21115;JOSE ALEXANDRE MACHADO, RUA;;;53;MOEMA;2;0
D011300991;17824;SAPOPEMBA, AV;;;3800;;23/01/2013 13:30;2;CO;29;223; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17824;SAPOPEMBA, AV;;;33;IPIRANGA;1;0
D011301197;25252;TRES CORACOES, RUA;98425;EVOLUCAO (JD NORONHA), R;0;;23/01/2013 13:50;4;AT;85;447; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25252;TRES CORACOES, RUA;98425;EVOLUCAO (JD NORONHA), R;30;GRAJAU;1;0
D011300217;6013;DOMINGOS DE MORAIS, RUA;;;2709;;23/01/2013 14:00;4;AT;16;1023; ; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6013;DOMINGOS DE MORAIS, RUA;;;92;VILA MARIANA;1;0
D011301059;7497;FRANCISCO MESQUITA, AV DR;19533;VEMAG, RUA;0;;23/01/2013 14:15;2;CO;56;472; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7497;FRANCISCO MESQUITA, AV DR;19533;VEMAG, RUA;  ;;1;0
D011301053;15047;ORFANATO, RUA;;;1800;;23/01/2013 14:30;2;CO;56;315; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15047;ORFANATO, RUA;;;33;IPIRANGA;1;0
D011301196;15507;TEOTONIO VILELA, AV SEN;;;5000;;23/01/2013 15:00;2;CO;85;443; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15507;TEOTONIO VILELA, AV SEN;;;23;CIDADE DUTRA;1;0
D011300218;66;ABRAAO DE MORAIS, AV PROF;43130;LEONOR KAUPA, PCA;0;;23/01/2013 15:30;2;SI;16;1028; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;ABRAAO DE MORAIS, AV PROF;17069;RIBEIRO LACERDA, RUA;79;SAUDE;1;0
