id_acidente;id_vitima;id_veiculo;sexo;idade;tipo_vitima;classificacao;tipo_veiculo;estado_alcoolizacao;escolaridade;data_obito
D011300436;1;1;M;SI;PD;F;AU;BR;8;          
D011300437;1;1;F;18;CD;F;OU;BR;5;          
D011300438;1;1;M;25;PD;F;AU;BR;7;          
D011300439;1;1;M;57;PS;F;OU;BR;3;          
D011300440;1;1;F;22;PD;F;OU;BR;3;          
D011300441;1;1;M;41;PD;F;MO;BR;3;          
D011300442;1;1;F;35;PD;F;CM;BR;7;          
D011300443;1;1;M;41;CD;F;MO;BR;7;          
D011300443;2;1;F;35;PD;F;MO;BR;7;          
D011300444;1;1;M;36;CD;F;MO;BR;3;          
D011300445;1;1;M;27;CD;F;MO;BR;8;          
D011300446;1;1;M;44;CD;F;MO;BR;7;          
D011300447;1;1;F;66;PD;F;MO;BR;3;          
D011300448;1;2;M;SI;CD;F;MO;BR;8;          
D011300448;2;2;M;SI;PS;F;MO;BR;8;          
D011300449;1;2;M;53;CD;F;MO;BR;3;          
D011300450;1;1;M;53;CD;F;CM;BR;8;          
D011300451;1;2;M;41;CD;F;MO;BR;8;          
D011300452;1;2;M;25;CD;F;MO;BR;5;          
D011300453;1;2;M;17;CD;F;BI;BR;4;          
D011300454;1;1;M;50;CD;F;MO;BR;2;          
D011300455;1;2;M;26;CD;F;MO;BR;3;          
D011300456;1;2;M;81;PS;F;AU;BR;2;          
D011300457;1;1;F;38;PS;F;ON;BR;3;          
D011300458;1;2;M;19;CD;F;MO;BR;5;          
D011300459;1;2;M;23;CD;F;MO;BR;8;          
D011300459;2;2;M;39;PS;F;MO;BR;8;          
D011300460;1;1;M;25;CD;F;MO;AA;3;          
D011300460;2;1;F;17;PS;F;MO;BR;8;          
D011300461;1;1;F;30;CD;F;AU;BR;5;          
D011300462;1;1;F;23;CD;F;MO;BR;5;          
D011300463;1;1;M;32;CD;F;MO;BR;5;          
D011300464;1;1;M;33;CD;F;MO;BR;5;          
D011300465;1;1;F;35;PS;F;MO;BR;3;          
D011300466;1;1;M;41;CD;F;MO;BR;8;          
D011300467;1;1;M;22;CD;F;MO;BR;5;          
D011300468;1;1;F;32;CD;F;MO;BR;5;          
D011300469;1;1;F;27;CD;F;MO;BR;7;          
D011300470;1;1;M;24;CD;F;AU;BR;5;          
D011300471;1;1;M;37;CD;F;MO;BR;5;          
D011300472;1;1;F;35;CD;F;AU;BR;5;          
D011300473;1;1;M;24;CD;F;MO;BR;5;          
D011300474;1;1;M;29;PS;F;AU;BR;5;          
D011300475;1;1;M;29;CD;F;MO;BR;7;          
D011300476;1;1;M;SI;CD;F;MO;BR;3;          
D011300477;1;1;M;41;CD;F;MO;BR;5;          
D011300478;1;1;M;31;CD;F;MO;BR;5;          
D011300479;1;1;M;38;CD;F;MO;BR;2;          
D011300479;2;1;M;40;PS;F;MO;BR;2;          
D011300480;1;1;M;SI;CD;F;MO;BR;8;          
D011300481;1;1;M;25;CD;F;MO;BR;3;          
D011300481;2;1;F;SI;PS;F;MO;BR;8;          
D011300482;1;1;M;SI;CD;F;AU;BR;8;          
D011300482;2;1;M;16;PS;F;AU;BR;8;          
D011300482;3;1;M;17;PS;F;AU;BR;8;          
D011300482;4;1;M;17;PS;F;AU;BR;3;          
D011300482;5;1;F;15;PS;F;AU;BR;3;          
D011300482;6;1;M;32;PS;F;AU;BR;5;          
D011300483;1;1;F;23;PS;F;AU;BR;5;          
D011300484;1;1;M;29;CD;F;MO;BR;7;          
D011300485;1;1;M;22;CD;F;MO;BR;5;          
D011300486;1;1;M;58;CD;F;MO;BR;7;          
D011300487;1;1;M;27;CD;F;MO;BR;5;          
D011300488;1;1;M;32;CD;F;MO;BR;5;          
D011300489;1;1;M;37;CD;F;MO;BR;7;          
D011300490;1;1;M;37;CD;F;MO;BR;5;          
D011300491;1;1;M;25;CD;F;MO;BR;3;          
D011300492;1;1;F;29;PD;F;MO;BR;8;          
D011300493;1;1;M;22;CD;F;MO;BR;3;          
D011300493;2;2;F;40;PS;F;OU;BR;5;          
D011300494;1;1;F;34;PD;F;MO;BR;5;          
D011300495;1;1;M;26;CD;F;MO;BR;5;          
D011300496;1;1;M;16;PS;F;MO;BR;3;          
D011300497;1;1;M;20;CD;F;MO;BR;3;          
D011300498;1;1;F;38;CD;F;MO;BR;3;          
D011300499;1;1;M;22;CD;F;MO;BR;4;          
D011300499;2;1;F;12;PS;F;MO;BR;2;          
D011300500;1;1;M;31;CD;F;MO;BR;8;          
D011300501;1;1;M;42;CD;F;MO;BR;6;          
D011300502;1;1;F;37;PS;F;OU;BR;3;          
D011300503;1;1;M;18;CD;F;MO;BR;3;          
D011300503;2;1;F;20;PS;F;MO;BR;8;          
D011300504;1;1;M;48;PD;F;AU;BR;5;          
D011300505;1;1;M;37;CD;F;MO;BR;6;          
D011300506;1;2;M;SI;CD;F;MO;BR;8;          
D011300507;1;1;M;29;CD;F;MO;BR;4;          
D011300508;1;1;F;28;CD;F;MO;BR;5;          
D011300509;1;1;M;SI;CD;F;MO;BR;8;          
D011300510;1;1;F;69;PS;F;ON;BR;8;          
D011300511;1;1;M;36;CD;F;MO;BR;3;          
D011300512;1;1;M;31;CD;F;MO;BR;3;          
D011300513;1;1;M;19;CD;F;MO;BR;5;          
D011300514;1;1;M;22;CD;F;AU;BR;8;          
D011300514;2;1;M;23;PS;F;AU;BR;5;          
D011300515;1;1;M;SI;PD;F;AU;BR;8;          
D011300516;1;1;M;23;CD;F;MO;BR;5;          
D011300517;1;1;F;SI;PD;F;CA;BR;8;          
D011300518;1;1;F;70;PS;F;ON;BR;3;          
D011300519;1;1;M;19;CD;F;MO;BR;5;          
D011300520;1;1;M;18;PS;F;AU;BR;8;          
D011300521;1;2;M;40;CD;F;AU;BR;5;          
D011300522;1;1;M;23;PD;F;ON;BR;8;          
D011300523;1;1;M;17;CD;F;MO;BR;3;          
D011300524;1;1;M;21;CD;F;MO;BR;3;          
D011300525;1;1;M;30;CD;F;MO;BR;5;          
D011300526;1;1;M;41;CD;F;MO;BR;3;          
D011300527;1;1;M;35;CD;F;MO;BR;5;          
D011300528;1;1;M;14;CD;F;MO;BR;1;          
D011300529;1;1;M;21;CD;F;MO;BR;3;          
D011300530;1;1;M;55;PD;F;AU;BR;5;          
D011300531;1;1;F;10;PS;F;AU;BR;8;          
D011300532;1;1;M;18;CD;F;MO;BR;3;          
D011300532;2;1;M;15;PS;F;MO;BR;5;          
D011300533;1;1;M;34;CD;F;MO;BR;5;          
D011300534;1;1;M;29;CD;F;MO;BR;8;          
D011300534;2;2;M;21;CD;F;MO;BR;5;          
D011300534;3;2;M;19;PS;F;MO;BR;5;          
D011300535;1;2;M;33;CD;F;MO;BR;3;          
D011300536;1;1;M;13;PD;F;MO;BR;8;          
D011300537;1;1;F;26;PD;F;MO;BR;5;          
D011300538;1;2;M;SI;CD;F;MO;BR;8;          
D011300539;1;1;M;40;CD;F;AU;BR;6;          
D011300540;1;1;M;54;CD;F;AU;BR;7;          
D011300541;1;1;M;1;PD;F;CM;BR;8;          
D011300542;1;2;M;24;CD;F;MO;BR;5;          
D011300543;1;2;M;15;PS;F;MO;BR;5;          
D011300544;1;2;M;14;CD;F;BI;BR;3;          
D011300545;1;1;M;4;PD;F;AU;BR;8;          
D011300546;1;1;M;23;CD;F;MO;BR;5;          
D011300546;2;2;M;17;CD;F;MO;BR;3;          
D011300546;3;2;M;14;PS;F;MO;BR;8;          
D011300547;1;2;M;29;CD;F;MO;BR;5;          
D011300548;1;2;F;55;PS;F;AU;BR;3;          
D011300549;1;2;F;36;CD;F;AU;BR;3;          
D011300550;1;1;M;71;PD;F;AU;BR;1;          
D011300551;1;1;M;25;CD;F;MO;BR;3;          
D011300552;1;1;M;25;CD;F;MO;BR;7;          
D011300552;2;1;F;25;PD;F;MO;BR;8;          
D011300553;1;1;M;29;PD;F;SI;BR;3;          
D011300554;1;1;F;SI;PD;F;MO;BR;5;          
D011300555;1;1;M;53;CD;F;AU;BR;8;          
D011300556;1;1;F;56;PD;F;MO;BR;8;          
D011300557;1;2;M;40;CD;F;AU;BR;8;          
D011300557;2;2;F;26;PD;F;AU;BR;2;          
D011300558;1;1;M;25;CD;F;MO;BR;5;          
D011300559;1;1;M;SI;CD;F;MO;BR;8;          
D011300560;1;1;F;26;CD;F;MO;BR;5;          
D011300560;2;1;F;26;PS;F;MO;BR;5;          
D011300561;1;1;M;SI;CD;F;MO;BR;8;          
D011300562;1;1;M;26;CD;F;AU;BR;5;          
D011300564;1;1;M;23;CD;F;MO;BR;3;          
D011300565;1;1;M;22;CD;F;MO;BR;8;          
D011300566;1;1;M;36;CD;F;MO;BR;3;          
D011300566;2;1;F;28;PS;F;MO;BR;5;          
D011300567;1;1;M;22;CD;F;MO;BR;3;          
D011300567;2;1;F;33;PS;F;MO;BR;5;          
D011300568;1;1;M;49;CD;F;MO;BR;3;          
D011300569;1;1;F;31;PS;F;OU;BR;5;          
D011300570;1;1;M;40;CD;F;MO;BR;5;          
D011300571;1;1;M;SI;CD;F;BI;BR;8;          
D011300572;1;1;M;36;PD;F;AU;BR;5;          
D011300573;1;1;M;39;SI;F;AU;BR;5;          
D011300574;1;1;M;30;PD;F;AU;BR;3;          
D011300575;1;1;M;28;CD;F;AU;BR;7;          
D011300575;2;2;M;40;CD;F;CM;BR;3;          
D011300576;1;1;M;42;CD;F;MO;BR;8;          
D011300577;1;1;M;26;CD;F;MO;BR;8;          
D011300578;1;1;F;46;PD;F;AU;BR;3;          
D011300579;1;1;M;28;CD;F;MO;BR;8;          
D011300580;1;1;F;92;PD;F;OU;BR;8;          
D011300581;1;1;M;23;CD;F;MO;BR;7;          
D011300582;1;2;M;45;CD;F;MO;BR;7;          
D011300583;1;2;M;18;CD;F;MO;BR;5;          
D011300584;1;2;M;29;CD;F;MO;BR;5;          
D011300584;2;2;F;18;PS;F;MO;BR;3;          
D011300585;1;1;F;48;CD;F;AU;BR;7;          
D011300586;1;2;F;32;PS;F;ON;BR;8;          
D011300586;2;2;F;44;PS;F;ON;BR;8;          
D011300587;1;1;M;39;CD;F;MO;BR;5;          
D011300588;1;1;M;SI;CD;F;MO;BR;8;          
D011300589;1;1;M;25;CD;F;MO;BR;5;          
D011300589;2;1;F;20;PS;F;MO;BR;4;          
D011300589;3;2;M;17;CD;F;BI;BR;3;          
D011300590;1;1;M;30;CD;F;MO;BR;5;          
D011300590;2;1;F;22;PS;F;MO;BR;5;          
D011300590;3;1;M;44;PD;F;MO;BR;7;          
D011300591;1;1;M;66;PD;F;SI;BR;8;          
D011300592;1;1;F;27;CD;F;AU;BR;5;          
D011300593;1;1;M;SI;CD;F;MO;BR;8;          
D011300594;1;1;F;61;CD;F;CM;BR;2;          
D011300595;1;2;M;48;CD;F;MO;BR;7;          
D011300596;1;2;M;29;CD;F;MO;BR;5;          
D011300597;1;1;M;40;CD;F;CM;BR;8;          
D011300597;2;1;F;42;PS;F;CM;BR;3;          
D011300597;3;1;M;28;SI;F;CM;BR;8;          
D011300598;1;2;M;42;CD;F;MO;BR;5;          
D011300599;1;1;M;40;PS;F;MC;BR;2;          
D011300600;1;1;F;44;PS;F;MO;BR;3;          
D011300602;1;2;M;20;CD;F;MO;BR;3;          
D011300602;2;2;M;24;PS;F;MO;BR;3;          
D011300603;1;1;M;38;CD;F;AU;BR;3;          
D011300603;2;1;F;SI;PS;F;AU;BR;8;          
D011300603;3;1;F;SI;PS;F;AU;BR;8;          
D011300603;4;1;F;SI;PS;F;AU;BR;8;          
D011300604;1;1;M;28;CD;F;MO;BR;5;          
D011300605;1;2;M;42;CD;F;MO;BR;3;          
D011300606;1;1;F;41;CD;F;AU;BR;7;          
D011300607;1;2;M;67;CD;F;AU;BR;5;          
D011300608;1;2;M;22;CD;F;MO;BR;5;          
D011300609;1;1;F;44;PS;F;ON;BR;2;          
D011300610;1;2;M;21;CD;F;MO;BR;3;          
D011300611;1;1;M;57;CD;F;AU;BR;8;          
D011300612;1;2;M;23;CD;F;AU;BR;5;          
D011300612;2;3;M;23;CD;F;AU;BR;3;          
D011300612;3;3;F;20;PS;F;AU;BR;3;          
D011300613;1;2;M;SI;CD;F;MO;BR;8;          
D011300614;1;2;M;41;CD;F;MO;BR;2;          
D011300615;1;2;M;49;CD;F;MO;BR;5;          
D011300616;1;2;F;45;CD;F;AU;BR;5;          
D011300616;2;2;M;SI;PS;F;AU;BR;6;          
D011300617;1;1;F;26;PD;F;AU;BR;5;          
D011300618;1;1;M;23;CD;F;MO;BR;2;          
D011300619;1;1;M;22;CD;F;MO;BR;4;          
D011300619;2;2;M;20;CD;F;MO;BR;2;          
D011300620;1;1;M;36;CD;F;MO;BR;7;          
D011300620;2;1;M;SI;PD;F;MO;BR;8;          
D011300621;1;1;M;21;CD;F;MO;BR;3;          
D011300621;2;1;M;16;PS;F;MO;BR;3;          
D011300622;1;1;M;64;PD;F;AU;BR;1;          
D011300623;1;1;M;53;CD;F;MO;BR;7;          
D011300624;1;1;F;27;PD;F;AU;BR;5;          
D011300625;1;2;M;56;CD;F;MO;BR;2;          
D011300625;2;2;M;38;PS;F;MO;BR;3;          
D011300625;3;2;M;29;PS;F;MO;BR;5;          
D011300626;1;1;M;25;CD;F;MO;BR;5;          
D011300627;1;1;F;71;CD;F;AU;BR;3;          
D011300628;1;1;M;44;CD;F;MO;BR;3;          
D011300629;1;3;F;33;PS;F;CM;BR;5;          
D011300629;2;3;F;17;PS;F;CM;BR;2;          
D011300630;1;1;F;32;PD;F;AU;BR;5;          
D011300631;1;1;M;28;CD;F;MO;BR;8;          
D011300632;1;2;M;46;CD;F;BI;BR;2;          
D011300633;1;1;M;SI;PD;F;MO;BR;8;          
D011300634;1;2;M;31;CD;F;MO;BR;7;          
D011300635;1;1;M;36;CD;F;MO;BR;7;          
D011300636;1;1;M;30;CD;F;MO;BR;6;          
D011300637;1;1;M;44;PD;F;AU;BR;8;          
D011300638;1;1;M;25;CD;F;MO;BR;3;          
D011300639;1;1;M;22;CD;F;MO;BR;5;          
D011300640;1;1;M;25;CD;F;MO;BR;5;          
D011300641;1;1;F;50;PD;F;MO;BR;1;          
D011300642;1;1;M;41;CD;F;MO;BR;7;          
D011300643;1;1;M;23;CD;F;MO;BR;5;          
D011300644;1;1;M;43;PD;F;MO;BR;3;          
D011300645;1;1;M;31;CD;F;CM;BR;6;          
D011300646;1;1;M;51;CD;F;AU;SA;5;          
D011300646;2;2;F;1;PS;F;AU;BR;8;          
D011300647;1;2;M;21;CD;F;MO;BR;5;          
D011300647;2;2;M;19;PS;F;MO;BR;3;          
D011300648;1;2;M;33;CD;F;MO;BR;8;          
D011300649;1;2;M;20;CD;F;MO;BR;5;          
D011300650;1;1;X;18;SI;F;AU;BR;3;          
D011300651;1;2;M;31;CD;F;MO;BR;5;          
D011300652;1;1;M;28;CD;F;MO;BR;3;          
D011300652;2;1;M;38;PD;F;MO;BR;3;          
D011300653;1;1;F;72;PD;F;AU;BR;1;          
D011300654;1;1;F;42;PS;F;ON;BR;3;          
D011300655;1;1;F;28;PS;F;AU;BR;8;          
D011300656;1;1;M;38;CD;F;AU;BR;8;          
D011300657;1;1;M;33;CD;F;MO;BR;5;          
D011300658;1;1;M;41;CD;F;MO;BR;7;          
D011300660;1;1;M;30;CD;F;MO;BR;5;          
D011300661;1;1;M;1;SI;F;AU;BR;1;          
D011300662;1;1;F;58;PS;F;AU;BR;3;          
D011300665;1;2;M;28;CD;F;AU;BR;7;          
D011300665;2;2;F;35;PS;F;AU;BR;5;          
D011300667;1;1;M;33;CD;F;MO;BR;6;          
D011300668;1;1;M;33;CD;F;MO;BR;2;          
D011300669;1;1;M;32;CD;F;MO;BR;8;          
D011300671;1;1;F;42;CD;F;MO;BR;5;          
D011300672;1;1;F;33;CD;F;AU;BR;8;          
D011300673;1;1;M;29;CD;F;MO;BR;5;          
D011300673;2;2;M;21;CD;F;MO;BR;5;          
D011300673;3;2;F;20;PS;F;MO;BR;5;          
D011300674;1;1;M;40;CD;F;CA;BR;8;          
D011300676;1;1;F;77;PD;F;AU;BR;8;          
D011300677;1;1;M;55;PD;F;MO;BR;2;          
D011300678;1;1;M;60;PD;F;CM;BR;5;          
D011300679;1;2;M;79;CD;F;AU;BR;7;          
D011300679;2;2;F;31;PS;F;AU;BR;7;          
D011300679;3;2;F;65;PS;F;AU;BR;7;          
D011300680;1;1;M;26;CD;F;MO;BR;5;          
D011300681;1;1;M;28;CD;F;MO;BR;7;          
D011300682;1;1;M;32;CD;F;AU;BR;3;          
D011300683;1;1;M;18;CD;F;MO;BR;3;          
D011300684;1;1;F;44;CD;F;AU;BR;7;          
D011300685;1;1;M;44;CD;F;MO;BR;5;          
D011300686;1;1;M;21;CD;F;MO;BR;3;          
D011300687;1;1;M;65;CD;F;AU;BR;6;          
D011300688;1;1;F;49;PS;F;AU;BR;8;          
D011300689;1;1;M;26;CD;F;AU;BR;5;          
D011300690;1;1;M;69;CD;F;MO;BR;2;          
D011300691;1;1;M;43;CD;F;AU;BR;8;          
D011300691;2;1;F;33;PS;F;AU;BR;8;          
D011300692;1;1;M;22;CD;F;MO;BR;2;          
D011300693;1;1;F;37;PS;F;AU;BR;8;          
D011300694;1;1;F;28;PS;F;MO;BR;7;          
D011300695;1;1;M;33;PD;F;AU;BR;3;          
D011300696;1;1;F;79;PD;F;AU;BR;8;          
D011300697;1;1;M;27;CD;F;MO;BR;8;          
D011300698;1;1;F;30;PS;F;AU;BR;5;          
D011300698;2;1;M;5;PS;F;AU;BR;1;          
D011300699;1;1;M;45;CD;F;AU;BR;4;          
D011300700;1;1;M;43;CD;F;MO;BR;5;          
D011300701;1;1;F;44;PS;F;AU;BR;8;          
D011300701;2;1;M;17;PS;F;AU;BR;5;          
D011300703;1;1;M;21;CD;F;MO;BR;4;          
D011300704;1;1;M;27;CD;F;MO;BR;5;          
D011300705;1;1;M;48;PD;F;SI;BR;3;          
D011300706;1;1;M;20;CD;F;MO;BR;8;          
D011300707;1;1;M;40;CD;F;MO;BR;8;          
D011300708;1;1;M;59;CD;F;MO;BR;5;          
D011300709;1;1;F;32;PS;F;AU;BR;7;          
D011300710;1;1;M;27;CD;F;MO;BR;5;          
D011300711;1;1;F;70;PD;F;MO;BR;7;          
D011300712;1;1;M;26;CD;F;MO;BR;5;          
D011300713;1;1;F;47;PD;F;CM;BR;8;          
D011300714;1;2;M;25;CD;F;MO;BR;5;          
D011300714;2;2;F;19;PS;F;MO;BR;5;          
D011300715;1;1;F;24;CD;F;AU;BR;5;          
D011300716;1;1;M;55;CD;F;MO;BR;3;          
D011300716;2;1;M;20;PD;F;MO;BR;5;          
D011300717;1;2;M;26;CD;F;AU;BR;7;          
D011300717;2;2;M;1;PS;F;AU;BR;1;          
D011300717;3;2;F;22;PS;F;AU;BR;6;          
D011300718;1;2;F;52;CD;F;AU;BR;5;          
D011300719;1;2;M;54;PD;F;CM;BR;5;          
D011300720;1;1;M;36;CD;F;CM;BR;5;          
D011300720;2;1;M;54;PS;F;CM;BR;3;          
D011300721;1;2;M;18;PS;F;MO;BR;3;          
D011300722;1;1;M;16;PD;F;SI;BR;3;          
D011300724;1;1;F;69;PD;F;AU;BR;3;          
D011300725;1;1;M;17;CD;F;MO;BR;5;          
D011300725;2;1;M;15;PS;F;MO;BR;3;          
D011300726;1;1;M;43;CD;F;MO;BR;5;          
D011300727;1;2;M;48;CD;F;SI;BR;5;          
D011300728;1;1;M;50;PD;F;AU;BR;3;          
D011300729;1;1;F;26;CD;F;MO;BR;8;          
D011300730;1;1;M;12;CD;F;BI;BR;3;          
D011300731;1;1;M;18;CD;F;MO;BR;3;          
D011300732;1;1;F;62;PS;F;AU;BR;1;          
D011300733;1;1;M;21;PS;F;MO;BR;2;          
D011300734;1;1;M;30;CD;F;MO;BR;5;          
D011300734;2;1;M;22;PS;F;MO;BR;5;          
D011300735;1;1;M;38;CD;F;MO;BR;7;          
D011300736;1;1;M;23;CD;F;MO;BR;6;          
D011300737;1;2;F;35;PS;F;AU;BR;5;          
D011300738;1;1;M;24;CD;F;MO;BR;5;          
D011300739;1;1;M;33;CD;F;MO;BR;5;          
D011300740;1;1;F;29;PS;F;MO;BR;5;          
D011300741;1;1;M;33;CD;F;MO;BR;7;          
D011300742;1;1;M;20;CD;F;AU;BR;5;          
D011300743;1;1;F;19;PD;F;AU;BR;5;          
D011300744;1;1;F;28;CD;F;AU;BR;7;          
D011300745;1;1;M;31;CD;F;MO;BR;7;          
D011300746;1;1;M;24;CD;F;MO;BR;5;          
D011300747;1;1;M;16;CD;F;MO;BR;5;          
D011300748;1;1;M;22;CD;F;MO;BR;5;          
D011300748;2;1;F;20;PS;F;MO;BR;5;          
D011300749;1;1;M;28;CD;F;MO;BR;7;          
D011300750;1;1;M;25;CD;F;MO;BR;5;          
D011300751;1;1;M;50;CD;F;MO;BR;7;          
D011300752;1;1;F;29;PD;F;MO;BR;5;          
D011300753;1;1;M;28;CD;F;MO;BR;3;          
D011300754;1;1;F;53;PS;F;ON;BR;8;          
D011300755;1;1;M;27;CD;F;MO;BR;5;          
D011300756;1;1;M;33;CD;F;MO;BR;3;          
D011300756;2;1;F;34;PS;F;MO;BR;5;          
D011300757;1;1;M;29;CD;F;MO;BR;3;          
D011300758;1;1;M;27;CD;F;MO;BR;8;          
D011300759;1;2;M;17;PS;F;AU;BR;3;          
D011300760;1;1;M;25;CD;F;MO;BR;3;          
D011300761;1;1;M;12;CD;F;MO;BR;2;          
D011300762;1;1;M;24;CD;F;MO;BR;5;          
D011300762;2;1;F;26;PS;F;MO;BR;5;          
D011300763;1;2;M;62;CD;F;MO;BR;8;          
D011300764;1;1;M;21;CD;F;MO;BR;4;          
D011300764;2;2;M;20;CD;F;MO;BR;4;          
D011300765;1;1;M;45;CD;F;MO;BR;3;          
D011300766;1;1;M;32;CD;F;MO;BR;5;          
D011300767;1;1;M;26;CD;F;AU;BR;5;          
D011300768;1;1;F;41;CD;F;AU;BR;5;          
D011300769;1;1;M;35;CD;F;MO;BR;3;          
D011300770;1;1;F;22;PD;F;ON;BR;3;          
D011300771;1;1;M;82;PD;F;SI;BR;3;          
D011300772;1;1;M;27;CD;F;MO;BR;5;          
D011300773;1;1;M;86;PD;F;AU;BR;3;          
D011300774;1;1;M;20;CD;F;MO;BR;5;          
D011300775;1;1;M;26;CD;F;MO;BR;3;          
D011300776;1;2;M;53;PS;F;AU;BR;3;          
D011300777;1;1;F;26;PD;F;AU;BR;3;          
D011300778;1;1;M;29;CD;F;MO;BR;5;          
D011300779;1;1;M;29;CD;F;MO;BR;3;          
D011300780;1;2;F;35;CD;F;AU;BR;8;          
D011300781;1;1;F;32;PS;F;MO;BR;3;          
D011300782;1;1;M;18;CD;F;MO;BR;5;          
D011300783;1;2;F;51;PS;F;CM;BR;4;          
D011300784;1;1;M;32;CD;F;MO;BR;6;          
D011300785;1;1;M;SI;PD;F;AU;BR;8;          
D011300786;1;1;M;22;CD;F;AU;BR;3;          
D011300787;1;1;M;32;CD;F;AU;BR;8;          
D011300788;1;1;M;23;CD;F;MO;BR;5;          
D011300789;1;1;M;30;CD;F;MO;BR;4;          
D011300790;1;1;M;16;CD;F;MO;BR;3;          
D011300791;1;1;M;36;CD;F;MO;BR;5;          
D011300792;1;1;M;25;PS;F;AU;BR;5;          
D011300792;2;3;M;43;CD;F;AU;BR;3;          
D011300793;1;1;M;27;CD;F;MO;BR;5;          
D011300794;1;1;M;39;PD;F;ON;BR;5;          
D011300795;1;1;M;21;CD;F;MO;BR;3;          
D011300796;1;1;M;23;CD;F;MO;BR;5;          
D011300797;1;1;M;30;CD;F;MO;BR;2;          
D011300797;2;1;M;31;PS;F;MO;BR;5;          
D011300798;1;1;M;59;CD;F;MO;BR;8;          
D011300799;1;1;M;48;CD;F;MO;BR;8;          
D011300799;2;1;M;46;PS;F;MO;BR;5;          
D011300801;1;1;M;28;CD;F;AU;BR;5;          
D011300802;1;1;M;44;CD;F;AU;BR;3;          
D011300803;1;1;M;19;CD;F;MO;BR;5;          
D011300803;2;2;M;25;PS;F;MO;BR;5;          
D011300804;1;1;M;23;PD;F;SI;BR;2;          
D011300805;1;1;M;19;PD;F;AU;BR;5;          
D011300805;2;1;F;19;PD;F;AU;BR;3;          
D011300806;1;1;F;39;PD;F;AU;BR;5;          
D011300807;1;1;M;22;CD;F;AU;BR;5;          
D011300807;2;1;X;25;SI;F;AU;BR;3;          
D011300807;3;1;F;SI;SI;F;AU;BR;8;          
D011300807;4;1;F;27;SI;F;AU;BR;8;          
D011300808;1;1;M;26;PD;F;AU;BR;5;          
D011300809;1;1;M;38;CD;F;MO;BR;3;          
D011300810;1;1;M;20;CD;F;MO;BR;3;          
D011300811;1;1;M;19;CD;F;MO;BR;3;          
D011300812;1;1;M;27;CD;F;AU;BR;5;          
D011300813;1;1;M;28;CD;F;MO;BR;5;          
D011300814;1;1;F;61;PD;F;MO;BR;8;          
D011300815;1;1;M;SI;PD;F;AU;SA;8;          
D011300816;1;2;M;21;CD;F;MO;BR;5;          
D011300817;1;2;M;22;CD;F;MO;BR;7;          
D011300819;1;1;M;15;PD;F;MO;BR;3;          
D011300820;1;2;M;50;CD;F;MO;BR;3;          
D011300821;1;2;M;18;CD;F;AU;BR;5;          
D011300822;1;2;M;36;CD;F;MO;BR;7;          
D011300823;1;1;M;23;CD;F;MO;SA;3;          
D011300823;2;1;M;57;PD;F;MO;BR;3;          
D011300824;1;2;M;39;CD;F;MO;BR;8;          
D011300825;1;2;F;40;CD;F;AU;BR;7;          
D011300825;2;2;M;9;PS;F;AU;BR;8;          
D011300826;1;1;M;22;CD;F;AU;BR;2;          
D011300826;2;1;F;16;PS;F;AU;BR;3;          
D011300827;1;2;M;38;CD;F;MO;BR;2;          
D011300828;1;2;M;19;CD;F;MO;BR;5;          
D011300829;1;2;X;SI;CD;F;AU;BR;8;          
D011300830;1;1;M;24;CD;F;AU;BR;5;          
D011300831;1;1;F;65;PD;F;AU;BR;3;          
D011300832;1;2;M;24;CD;F;MO;BR;3;          
D011300832;2;2;F;29;PS;F;MO;BR;8;          
D011300833;1;1;M;16;PS;F;AU;BR;3;          
D011300833;2;1;M;16;PS;F;AU;BR;8;          
D011300833;3;1;M;16;PS;F;AU;BR;3;          
D011300834;1;2;M;64;CD;F;BI;BR;3;          
D011300835;1;1;M;64;PD;F;AU;BR;7;          
D011300836;1;1;F;3;PD;F;MO;BR;8;          
D011300837;1;2;M;11;CD;F;BI;BR;8;          
D011300838;1;1;M;30;CD;F;MO;BR;5;          
D011300839;1;1;M;22;CD;F;MO;BR;3;          
D011300839;2;1;F;17;PS;F;MO;BR;3;          
D011300840;1;1;F;16;PD;F;MO;BR;3;          
D011300841;1;1;F;19;PS;F;AU;BR;2;          
D011300841;2;1;F;19;PS;F;AU;BR;2;          
D011300842;1;1;F;50;PS;F;ON;BR;5;          
D011300843;1;1;M;44;PS;F;MO;BR;3;          
D011300844;1;1;M;19;CD;F;MO;BR;5;          
D011300844;2;1;M;15;PS;F;MO;BR;8;          
D011300845;1;1;M;28;PD;F;AU;BR;7;          
D011300846;1;1;M;1;PS;F;AU;BR;1;          
D011300847;1;1;M;18;CD;F;MO;BR;2;          
D011300848;1;1;M;33;PD;F;ON;BR;8;          
D011300849;1;1;M;24;CD;F;MO;BR;5;          
D011300850;1;1;M;49;CD;F;MO;BR;7;          
D011300850;2;2;M;25;PS;F;ON;BR;3;          
D011300851;1;1;M;35;CD;F;MO;BR;3;          
D011300852;1;1;F;34;CD;F;AU;BR;5;          
D011300852;2;1;M;37;PS;F;AU;BR;5;          
D011300853;1;2;M;SI;CD;F;BI;BR;5;          
D011300854;1;1;M;26;PD;F;AU;BR;5;          
D011300855;1;1;M;25;CD;F;MO;BR;3;          
