Groups, Gene1, Gene2, Sigmma_diag, C, gamma, errors
braca2_x_not_braca2, 3221, 2646, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 948, 352, 0.1, 1000.0, 1.0, 0.388
braca1_x_not_braca1, 1223, 773, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2536, 855, 0.1, 3.98107170553, 100.0, 0.39
braca1_x_braca2, 1146, 100, 0.1, 63.095734448, 1.0, 0.233333333333
braca1_x_not_braca1, 108, 1917, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2564, 1406, 0.1, 3.98107170553, 100.0, 0.31
braca1_x_braca2, 2468, 2747, 0.1, 63.095734448, 0.1, 0.350666666667
braca1_x_not_braca1, 37, 1877, 0.1, 63.095734448, 10.0, 0.325454545455
braca2_x_not_braca2, 1767, 2899, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2268, 1994, 0.1, 3.98107170553, 1.0, 0.236
braca1_x_not_braca1, 2816, 2728, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2444, 1387, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2995, 2271, 0.1, 3.98107170553, 0.01, 0.269333333333
braca1_x_not_braca1, 2096, 2582, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2536, 682, 0.1, 3.98107170553, 1.0, 0.233636363636
braca1_x_braca2, 1220, 1142, 0.1, 63.095734448, 0.1, 0.212
braca1_x_not_braca1, 2520, 1350, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2717, 1847, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2922, 3064, 0.1, 3.98107170553, 0.01, 0.192
braca1_x_not_braca1, 2492, 21, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 85, 2587, 0.1, 3.98107170553, 100.0, 0.33
braca1_x_braca2, 2896, 2432, 0.1, 63.095734448, 0.01, 0.177333333333
braca1_x_not_braca1, 2484, 3021, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2066, 1550, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2784, 2960, 0.1, 3.98107170553, 10.0, 0.362666666667
braca1_x_not_braca1, 805, 1213, 0.1, 1000.0, 0.01, 0.141818181818
braca2_x_not_braca2, 1954, 193, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2074, 627, 0.1, 3.98107170553, 1.0, 0.317333333333
braca1_x_not_braca1, 2159, 1951, 0.1, 63.095734448, 0.1, 0.321818181818
braca2_x_not_braca2, 868, 2513, 0.1, 3.98107170553, 10.0, 0.219090909091
braca1_x_braca2, 382, 2817, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1910, 2720, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2951, 1350, 0.1, 63.095734448, 10.0, 0.343636363636
braca1_x_braca2, 1910, 2734, 0.1, 63.095734448, 0.01, 0.368
braca1_x_not_braca1, 2207, 2837, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3128, 477, 0.1, 3.98107170553, 0.1, 0.150909090909
braca1_x_braca2, 2254, 1482, 0.1, 3.98107170553, 10.0, 0.273333333333
braca1_x_not_braca1, 2755, 2800, 0.1, 1000.0, 1.0, 0.447272727273
braca2_x_not_braca2, 2094, 2063, 0.1, 3.98107170553, 0.1, 0.225454545455
braca1_x_braca2, 720, 1568, 0.1, 3.98107170553, 1.0, 0.330666666667
braca1_x_not_braca1, 2753, 2005, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1534, 2602, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1732, 1368, 0.1, 63.095734448, 1.0, 0.390666666667
braca1_x_not_braca1, 741, 646, 0.1, 3.98107170553, 1.0, 0.202727272727
braca2_x_not_braca2, 1892, 1033, 0.1, 3.98107170553, 10.0, 0.367272727273
braca1_x_braca2, 872, 3217, 0.1, 3.98107170553, 1.0, 0.309333333333
braca1_x_not_braca1, 2956, 1808, 0.1, 1000.0, 1.0, 0.196363636364
braca2_x_not_braca2, 1355, 2792, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1134, 2814, 0.1, 63.095734448, 0.01, 0.258666666667
braca1_x_not_braca1, 2418, 2322, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 815, 958, 0.1, 63.095734448, 0.01, 0.17
braca1_x_braca2, 2617, 615, 0.1, 3.98107170553, 0.1, 0.241333333333
braca1_x_not_braca1, 2185, 2908, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 169, 1447, 0.1, 63.095734448, 1.0, 0.354545454545
braca1_x_braca2, 2811, 2498, 0.1, 3.98107170553, 10.0, 0.436
braca1_x_not_braca1, 2061, 2796, 0.1, 63.095734448, 0.1, 0.260909090909
braca2_x_not_braca2, 2582, 1792, 0.1, 3.98107170553, 10.0, 0.292727272727
braca1_x_braca2, 2357, 3186, 0.1, 3.98107170553, 100.0, 0.434666666667
braca1_x_not_braca1, 1879, 1434, 0.1, 3.98107170553, 0.1, 0.188181818182
braca2_x_not_braca2, 282, 2522, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 802, 1150, 0.1, 3.98107170553, 100.0, 0.452
braca1_x_not_braca1, 2888, 1859, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1254, 1910, 0.1, 1000.0, 1.0, 0.368181818182
braca1_x_braca2, 1708, 1818, 0.1, 63.095734448, 1.0, 0.102666666667
braca1_x_not_braca1, 218, 0, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 744, 1424, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2034, 1870, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 923, 2414, 0.1, 1000.0, 0.1, 0.347272727273
braca2_x_not_braca2, 145, 1535, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2283, 1483, 0.1, 3.98107170553, 10.0, 0.254666666667
braca1_x_not_braca1, 2787, 2702, 0.1, 63.095734448, 0.1, 0.257272727273
braca2_x_not_braca2, 2374, 369, 0.1, 3.98107170553, 10.0, 0.302727272727
braca1_x_braca2, 1657, 822, 0.1, 3.98107170553, 0.01, 0.214666666667
braca1_x_not_braca1, 1656, 175, 0.1, 63.095734448, 0.1, 0.217272727273
braca2_x_not_braca2, 1735, 1813, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1154, 1356, 0.1, 63.095734448, 0.1, 0.425333333333
braca1_x_not_braca1, 123, 1413, 0.1, 3.98107170553, 1.0, 0.293636363636
braca2_x_not_braca2, 1748, 643, 0.1, 3.98107170553, 10.0, 0.182727272727
braca1_x_braca2, 644, 1638, 0.1, 3.98107170553, 10.0, 0.322666666667
braca1_x_not_braca1, 1481, 2505, 0.1, 63.095734448, 0.01, 0.16
braca2_x_not_braca2, 2192, 1094, 0.1, 3.98107170553, 1.0, 0.114545454545
braca1_x_braca2, 386, 2249, 0.1, 63.095734448, 0.1, 0.349333333333
braca1_x_not_braca1, 2153, 310, 0.1, 3.98107170553, 100.0, 0.35
braca2_x_not_braca2, 1368, 2758, 0.1, 3.98107170553, 100.0, 0.330909090909
braca1_x_braca2, 2618, 313, 0.1, 63.095734448, 0.1, 0.221333333333
braca1_x_not_braca1, 915, 2776, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2377, 1765, 0.1, 63.095734448, 0.1, 0.19
braca1_x_braca2, 1605, 115, 0.1, 3.98107170553, 10.0, 0.373333333333
braca1_x_not_braca1, 177, 1505, 0.1, 3.98107170553, 1.0, 0.189090909091
braca2_x_not_braca2, 1448, 2691, 0.1, 63.095734448, 1.0, 0.274545454545
braca1_x_braca2, 518, 1743, 0.1, 3.98107170553, 10.0, 0.389333333333
braca1_x_not_braca1, 1210, 209, 0.1, 3.98107170553, 1.0, 0.22
braca2_x_not_braca2, 1652, 2475, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3017, 101, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 2396, 705, 0.1, 3.98107170553, 100.0, 0.337272727273
braca2_x_not_braca2, 2408, 2928, 0.1, 3.98107170553, 100.0, 0.298181818182
braca1_x_braca2, 2339, 2303, 0.1, 3.98107170553, 0.1, 0.222666666667
braca1_x_not_braca1, 2367, 2991, 0.1, 63.095734448, 10.0, 0.310909090909
braca2_x_not_braca2, 3137, 783, 0.1, 3.98107170553, 0.1, 0.188181818182
braca1_x_braca2, 754, 1965, 0.1, 3.98107170553, 10.0, 0.314666666667
braca1_x_not_braca1, 313, 136, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 569, 2589, 0.1, 3.98107170553, 0.1, 0.22
braca1_x_braca2, 2037, 3058, 0.1, 1000.0, 0.1, 0.256
braca1_x_not_braca1, 1773, 1710, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1164, 1534, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 443, 1949, 0.1, 3.98107170553, 1.0, 0.386666666667
braca1_x_not_braca1, 1010, 3110, 0.1, 3.98107170553, 1.0, 0.222727272727
braca2_x_not_braca2, 917, 202, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 269, 66, 0.1, 3.98107170553, 1.0, 0.314666666667
braca1_x_not_braca1, 1883, 2479, 0.1, 63.095734448, 0.1, 0.272727272727
braca2_x_not_braca2, 2568, 2011, 0.1, 3.98107170553, 10.0, 0.371818181818
braca1_x_braca2, 478, 1469, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2813, 832, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3142, 0, 0.1, 3.98107170553, 100.0, 0.32
braca1_x_braca2, 2581, 1482, 0.1, 3.98107170553, 10.0, 0.245333333333
braca1_x_not_braca1, 2525, 320, 0.1, 3.98107170553, 0.1, 0.19
braca2_x_not_braca2, 2324, 1841, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 951, 589, 0.1, 63.095734448, 0.1, 0.229333333333
braca1_x_not_braca1, 384, 391, 0.1, 1000.0, 1.0, 0.341818181818
braca2_x_not_braca2, 682, 2203, 0.1, 1000.0, 0.01, 0.244545454545
braca1_x_braca2, 468, 2377, 0.1, 1000.0, 0.01, 0.317333333333
braca1_x_not_braca1, 405, 75, 0.1, 3.98107170553, 10.0, 0.288181818182
braca2_x_not_braca2, 263, 953, 0.1, 3.98107170553, 100.0, 0.315454545455
braca1_x_braca2, 730, 2049, 0.1, 3.98107170553, 1.0, 0.246666666667
braca1_x_not_braca1, 2033, 2527, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1393, 625, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1444, 1318, 0.1, 3.98107170553, 0.1, 0.258666666667
braca1_x_not_braca1, 2545, 1314, 0.1, 63.095734448, 1.0, 0.223636363636
braca2_x_not_braca2, 2461, 2357, 0.1, 3.98107170553, 100.0, 0.343636363636
braca1_x_braca2, 763, 1957, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 164, 50, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 399, 281, 0.1, 3.98107170553, 1.0, 0.234545454545
braca1_x_braca2, 870, 939, 0.1, 63.095734448, 0.1, 0.305333333333
braca1_x_not_braca1, 3109, 1513, 0.1, 3.98107170553, 10.0, 0.251818181818
braca2_x_not_braca2, 2844, 36, 0.1, 63.095734448, 0.01, 0.225454545455
braca1_x_braca2, 2500, 1007, 0.1, 1000.0, 0.01, 0.158666666667
braca1_x_not_braca1, 121, 317, 0.1, 3.98107170553, 10.0, 0.260909090909
braca2_x_not_braca2, 1070, 319, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2848, 2639, 0.1, 63.095734448, 0.01, 0.244
braca1_x_not_braca1, 235, 2813, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1636, 570, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1977, 3159, 0.1, 63.095734448, 0.1, 0.238666666667
braca1_x_not_braca1, 662, 2135, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2510, 3034, 0.1, 3.98107170553, 10.0, 0.245454545455
braca1_x_braca2, 3010, 416, 0.1, 3.98107170553, 1.0, 0.346666666667
braca1_x_not_braca1, 3042, 826, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2855, 16, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3204, 1509, 0.1, 3.98107170553, 0.1, 0.254666666667
braca1_x_not_braca1, 28, 846, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2318, 2561, 0.1, 3.98107170553, 1.0, 0.26
braca1_x_braca2, 874, 2403, 0.1, 1000.0, 1.0, 0.424
braca1_x_not_braca1, 2766, 1847, 0.1, 3.98107170553, 100.0, 0.333636363636
braca2_x_not_braca2, 1178, 606, 0.1, 1000.0, 0.01, 0.202727272727
braca1_x_braca2, 2967, 2083, 0.1, 3.98107170553, 1.0, 0.172
braca1_x_not_braca1, 171, 2914, 0.1, 3.98107170553, 100.0, 0.329090909091
braca2_x_not_braca2, 1942, 752, 0.1, 3.98107170553, 100.0, 0.32
braca1_x_braca2, 2245, 1726, 0.1, 3.98107170553, 0.1, 0.224
braca1_x_not_braca1, 1897, 1322, 0.1, 3.98107170553, 10.0, 0.213636363636
braca2_x_not_braca2, 2532, 862, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 631, 3049, 0.1, 1000.0, 0.01, 0.393333333333
braca1_x_not_braca1, 2213, 1842, 0.1, 3.98107170553, 100.0, 0.314545454545
braca2_x_not_braca2, 1293, 1192, 0.1, 3.98107170553, 1.0, 0.200909090909
braca1_x_braca2, 1962, 246, 0.1, 3.98107170553, 1.0, 0.084
braca1_x_not_braca1, 348, 531, 0.1, 63.095734448, 0.1, 0.230909090909
braca2_x_not_braca2, 1574, 1823, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2400, 2251, 0.1, 3.98107170553, 0.01, 0.329333333333
braca1_x_not_braca1, 2849, 32, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 267, 3189, 0.1, 63.095734448, 0.1, 0.144545454545
braca1_x_braca2, 875, 3038, 0.1, 63.095734448, 0.1, 0.296
braca1_x_not_braca1, 520, 3113, 0.1, 3.98107170553, 0.1, 0.267272727273
braca2_x_not_braca2, 96, 3072, 0.1, 3.98107170553, 1.0, 0.203636363636
braca1_x_braca2, 2046, 281, 0.1, 3.98107170553, 1.0, 0.222666666667
braca1_x_not_braca1, 2828, 1434, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2878, 586, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1662, 195, 0.1, 1000.0, 1.0, 0.448
braca1_x_not_braca1, 2432, 1895, 0.1, 3.98107170553, 100.0, 0.304545454545
braca2_x_not_braca2, 995, 620, 0.1, 1000.0, 1.0, 0.292727272727
braca1_x_braca2, 2486, 624, 0.1, 3.98107170553, 1.0, 0.297333333333
braca1_x_not_braca1, 759, 2553, 0.1, 3.98107170553, 1.0, 0.279090909091
braca2_x_not_braca2, 1440, 1946, 0.1, 3.98107170553, 100.0, 0.336363636364
braca1_x_braca2, 1055, 2992, 0.1, 63.095734448, 10.0, 0.484
braca1_x_not_braca1, 2881, 262, 0.1, 3.98107170553, 100.0, 0.323636363636
braca2_x_not_braca2, 601, 2932, 0.1, 3.98107170553, 1.0, 0.12
braca1_x_braca2, 633, 1131, 0.1, 3.98107170553, 1.0, 0.125333333333
braca1_x_not_braca1, 293, 852, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2679, 2919, 0.1, 3.98107170553, 100.0, 0.340909090909
braca1_x_braca2, 3064, 1860, 0.1, 3.98107170553, 0.01, 0.208
braca1_x_not_braca1, 2184, 2486, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2773, 905, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2926, 2720, 0.1, 63.095734448, 1.0, 0.241333333333
braca1_x_not_braca1, 1104, 1600, 0.1, 3.98107170553, 10.0, 0.287272727273
braca2_x_not_braca2, 2349, 1461, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 483, 210, 0.1, 3.98107170553, 1.0, 0.328
braca1_x_not_braca1, 3198, 831, 0.1, 63.095734448, 0.01, 0.227272727273
braca2_x_not_braca2, 1007, 2535, 0.1, 63.095734448, 0.01, 0.168181818182
braca1_x_braca2, 1908, 1342, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 2207, 1344, 0.1, 3.98107170553, 1.0, 0.14
braca2_x_not_braca2, 1847, 1783, 0.1, 3.98107170553, 1.0, 0.314545454545
braca1_x_braca2, 231, 615, 0.1, 3.98107170553, 10.0, 0.238666666667
braca1_x_not_braca1, 2795, 2048, 0.1, 63.095734448, 1.0, 0.266363636364
braca2_x_not_braca2, 860, 2868, 0.1, 63.095734448, 0.1, 0.152727272727
braca1_x_braca2, 840, 2887, 0.1, 1000.0, 1.0, 0.412
braca1_x_not_braca1, 3104, 2997, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1562, 3089, 0.1, 3.98107170553, 1.0, 0.286363636364
braca1_x_braca2, 648, 725, 0.1, 3.98107170553, 100.0, 0.442666666667
braca1_x_not_braca1, 1610, 1475, 0.1, 3.98107170553, 0.1, 0.184545454545
braca2_x_not_braca2, 1834, 555, 0.1, 3.98107170553, 0.1, 0.143636363636
braca1_x_braca2, 1032, 109, 0.1, 3.98107170553, 0.1, 0.224
braca1_x_not_braca1, 3037, 412, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 685, 1315, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 472, 1372, 0.1, 3.98107170553, 10.0, 0.277333333333
braca1_x_not_braca1, 812, 3070, 0.1, 1000.0, 0.01, 0.2
braca2_x_not_braca2, 2529, 881, 0.1, 3.98107170553, 1.0, 0.27
braca1_x_braca2, 1107, 2263, 0.1, 3.98107170553, 10.0, 0.397333333333
braca1_x_not_braca1, 2691, 1570, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 328, 196, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1300, 1905, 0.1, 3.98107170553, 1.0, 0.252
braca1_x_not_braca1, 1873, 2548, 0.1, 3.98107170553, 100.0, 0.324545454545
braca2_x_not_braca2, 1154, 264, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 841, 450, 0.1, 3.98107170553, 1.0, 0.22
braca1_x_not_braca1, 114, 786, 0.1, 3.98107170553, 100.0, 0.333636363636
braca2_x_not_braca2, 2553, 1999, 0.1, 63.095734448, 1.0, 0.320909090909
braca1_x_braca2, 1147, 1128, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2746, 652, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2425, 3070, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 174, 1821, 0.1, 63.095734448, 1.0, 0.321333333333
braca1_x_not_braca1, 1453, 1026, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1845, 2584, 0.1, 1000.0, 0.01, 0.267272727273
braca1_x_braca2, 595, 1984, 0.1, 3.98107170553, 10.0, 0.190666666667
braca1_x_not_braca1, 1316, 1222, 0.1, 63.095734448, 0.1, 0.224545454545
braca2_x_not_braca2, 3191, 249, 0.1, 63.095734448, 0.1, 0.245454545455
braca1_x_braca2, 2790, 525, 0.1, 3.98107170553, 0.1, 0.326666666667
braca1_x_not_braca1, 612, 1468, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2563, 1346, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3215, 2879, 0.1, 3.98107170553, 100.0, 0.438666666667
braca1_x_not_braca1, 2929, 2543, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3039, 1015, 0.1, 3.98107170553, 0.1, 0.237272727273
braca1_x_braca2, 1062, 108, 0.1, 1000.0, 1.0, 0.468
braca1_x_not_braca1, 1056, 502, 0.1, 3.98107170553, 100.0, 0.332727272727
braca2_x_not_braca2, 857, 1161, 0.1, 3.98107170553, 1.0, 0.150909090909
braca1_x_braca2, 1773, 943, 0.1, 3.98107170553, 1.0, 0.349333333333
braca1_x_not_braca1, 752, 1611, 0.1, 3.98107170553, 10.0, 0.324545454545
braca2_x_not_braca2, 1403, 447, 0.1, 63.095734448, 10.0, 0.309090909091
braca1_x_braca2, 370, 1089, 0.1, 3.98107170553, 0.1, 0.357333333333
braca1_x_not_braca1, 883, 2591, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2009, 1008, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1875, 1833, 0.1, 1000.0, 1.0, 0.402666666667
braca1_x_not_braca1, 789, 2908, 0.1, 3.98107170553, 1.0, 0.233636363636
braca2_x_not_braca2, 1516, 2851, 0.1, 3.98107170553, 100.0, 0.318181818182
braca1_x_braca2, 88, 1579, 0.1, 3.98107170553, 0.01, 0.296
braca1_x_not_braca1, 727, 2649, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 605, 1294, 0.1, 63.095734448, 1.0, 0.232727272727
braca1_x_braca2, 394, 972, 0.1, 1000.0, 0.01, 0.192
braca1_x_not_braca1, 2023, 2162, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1983, 2973, 0.1, 3.98107170553, 100.0, 0.325454545455
braca1_x_braca2, 2389, 1348, 0.1, 3.98107170553, 10.0, 0.298666666667
braca1_x_not_braca1, 1789, 1157, 0.1, 1000.0, 0.01, 0.34
braca2_x_not_braca2, 2641, 262, 0.1, 3.98107170553, 100.0, 0.306363636364
braca1_x_braca2, 1793, 2479, 0.1, 1000.0, 0.1, 0.368
braca1_x_not_braca1, 1092, 1614, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2833, 2314, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2868, 191, 0.1, 3.98107170553, 1.0, 0.0986666666667
braca1_x_not_braca1, 284, 2762, 0.1, 1000.0, 0.01, 0.271818181818
braca2_x_not_braca2, 1207, 1739, 0.1, 63.095734448, 10.0, 0.322727272727
braca1_x_braca2, 639, 1297, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1127, 2443, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1295, 1639, 0.1, 3.98107170553, 10.0, 0.222727272727
braca1_x_braca2, 1177, 2413, 0.1, 3.98107170553, 100.0, 0.48
braca1_x_not_braca1, 2083, 1405, 0.1, 3.98107170553, 1.0, 0.18
braca2_x_not_braca2, 1756, 928, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1831, 866, 0.1, 1000.0, 0.1, 0.361333333333
braca1_x_not_braca1, 2358, 490, 0.1, 63.095734448, 0.01, 0.260909090909
braca2_x_not_braca2, 2134, 2256, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 27, 3041, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 2844, 2076, 0.1, 3.98107170553, 1.0, 0.172727272727
braca2_x_not_braca2, 703, 2675, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2357, 1665, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2178, 2993, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1297, 788, 0.1, 3.98107170553, 0.1, 0.272727272727
braca1_x_braca2, 1327, 2754, 0.1, 3.98107170553, 0.1, 0.312
braca1_x_not_braca1, 1739, 1976, 0.1, 3.98107170553, 0.1, 0.225454545455
braca2_x_not_braca2, 2155, 2114, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3137, 1012, 0.1, 1000.0, 0.01, 0.328
braca1_x_not_braca1, 62, 2297, 0.1, 3.98107170553, 1.0, 0.260909090909
braca2_x_not_braca2, 227, 250, 0.1, 1000.0, 0.01, 0.24
braca1_x_braca2, 2595, 2555, 0.1, 63.095734448, 0.1, 0.293333333333
braca1_x_not_braca1, 421, 2098, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 36, 2747, 0.1, 63.095734448, 10.0, 0.359090909091
braca1_x_braca2, 2988, 89, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1255, 1518, 0.1, 3.98107170553, 1.0, 0.228181818182
braca2_x_not_braca2, 2480, 2905, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 5, 574, 0.1, 3.98107170553, 0.1, 0.301333333333
braca1_x_not_braca1, 3064, 496, 0.1, 1000.0, 0.01, 0.0990909090909
braca2_x_not_braca2, 3110, 1360, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3202, 879, 0.1, 3.98107170553, 0.1, 0.236
braca1_x_not_braca1, 2072, 1347, 0.1, 63.095734448, 1.0, 0.214545454545
braca2_x_not_braca2, 1450, 331, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2261, 2777, 0.1, 1000.0, 100.0, 0.498666666667
braca1_x_not_braca1, 1649, 2635, 0.1, 3.98107170553, 100.0, 0.331818181818
braca2_x_not_braca2, 970, 1860, 0.1, 3.98107170553, 0.1, 0.258181818182
braca1_x_braca2, 817, 2438, 0.1, 1000.0, 0.01, 0.282666666667
braca1_x_not_braca1, 2393, 399, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 380, 2812, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 61, 1355, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 2850, 1231, 0.1, 3.98107170553, 1.0, 0.234545454545
braca2_x_not_braca2, 1794, 858, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1038, 3027, 0.1, 63.095734448, 1.0, 0.398666666667
braca1_x_not_braca1, 498, 201, 0.1, 3.98107170553, 1.0, 0.230909090909
braca2_x_not_braca2, 1439, 518, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3131, 320, 0.1, 3.98107170553, 10.0, 0.26
braca1_x_not_braca1, 2050, 706, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 880, 1681, 0.1, 3.98107170553, 1.0, 0.196363636364
braca1_x_braca2, 1171, 845, 0.1, 63.095734448, 0.1, 0.337333333333
braca1_x_not_braca1, 2862, 142, 0.1, 1000.0, 0.1, 0.255454545455
braca2_x_not_braca2, 1760, 1614, 0.1, 63.095734448, 100.0, 0.323636363636
braca1_x_braca2, 2589, 2440, 0.1, 63.095734448, 10.0, 0.372
braca1_x_not_braca1, 2474, 700, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 926, 1821, 0.1, 3.98107170553, 0.1, 0.237272727273
braca1_x_braca2, 2044, 3028, 0.1, 1000.0, 0.1, 0.314666666667
braca1_x_not_braca1, 2007, 2952, 0.1, 3.98107170553, 1.0, 0.262727272727
braca2_x_not_braca2, 996, 2363, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2888, 1776, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2232, 635, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2853, 2320, 0.1, 1000.0, 0.01, 0.284545454545
