gene1,gene2,margin,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17
421.0,3153.0,1.231656553331356,1.0404860386561843,1.2466797511663037,-7.133061990600098,1.0173618529158899e-11,1.017540406989554e-11,1.0173618446721045e-11,1.0173624377882315e-11,1.0184624753885526e-11,1.0173643279647527e-11,1.0173619817742305e-11,1.0173649644799445e-11,1.0173673398188639e-11,1.0173899209265978e-11,1.0173625812660382e-11,1.0173617564936586e-11,1.0173636509902545e-11,1.0176745031116815e-11,1.0182894654432098e-11
749.0,2341.0,1.2314078963387969,1.2722128857272255,-1.0096340827884918,-2.7335009954371894,8.592483778457178e-12,8.584471975126609e-12,8.584795218587175e-12,8.584408132955735e-12,8.586307718015041e-12,8.584403494546757e-12,8.584868171106216e-12,8.584395318886419e-12,8.584376508335758e-12,8.584377130525195e-12,8.595389797097342e-12,8.584379343213378e-12,8.58437832140244e-12,8.58442897027033e-12,8.584390668532643e-12
2258.0,2279.0,1.227672968106843,-1.5196618105136908,0.5870173744481344,0.11193159509444076,3.861003427316196e-12,3.860695025558919e-12,3.863912659428032e-12,3.860924882516686e-12,3.861012469958183e-12,3.861022616159764e-12,3.8634879417537385e-12,3.861011857384876e-12,3.86124768730533e-12,3.861128814307878e-12,3.861008523929415e-12,3.860998752940682e-12,3.8610013070104394e-12,3.865646748577092e-12,3.8610090764535456e-12
857.0,3103.0,1.2269303886857228,1.2927401284037914,0.9929742603606024,-5.632693441341244,1.726408199849977e-11,1.7263912201582607e-11,1.7264083053784536e-11,1.726406684112249e-11,1.7279128484286672e-11,1.7263742923785798e-11,1.7271618782596585e-11,1.7264460420840147e-11,1.7288513143246654e-11,1.7260939601044225e-11,1.7264108897106552e-11,1.7264008775709493e-11,1.7264027025468405e-11,1.7264249181863274e-11,1.7264350542074763e-11
1481.0,1657.0,1.225273933440701,-0.9122732606089143,-1.3535589301535293,3.8310597330859197,1.2360079092844558e-12,1.2359832541011486e-12,1.2364627922539453e-12,1.235982318865002e-12,1.235984651014945e-12,1.236983539420023e-12,1.235987814652449e-12,1.2361753691722931e-12,1.2362597249830481e-12,1.236914444122786e-12,1.2360181471422242e-12,1.2360168282083727e-12,1.2359932681409555e-12,1.2359915553888959e-12,1.236001606228469e-12
2892.0,3154.0,1.2172047059912232,-1.4821054301706829,0.7093452334007295,1.7458628417492963,1.899375885022345e-11,1.899418696805136e-11,1.901695127246813e-11,1.8993650339302538e-11,1.8994153614659163e-11,1.8993752257928562e-11,1.899388966178106e-11,1.8994202119973177e-11,1.8999575233887702e-11,1.899371250152563e-11,1.8994180628251288e-11,1.899388207907677e-11,1.8993714369076527e-11,1.9010978419223668e-11,1.899369086125327e-11
1998.0,2869.0,1.2165969898220776,-1.236395974365758,1.083434380641379,-0.4021899213660286,8.622459609075363e-13,8.614887862594741e-13,8.615383893706583e-13,8.614880326949764e-13,8.615242556975912e-13,8.61532331518289e-13,8.614857468031834e-13,8.615181399315672e-13,8.614613634456555e-13,8.614611847657898e-13,8.614722455285258e-13,8.614620557437675e-13,8.624622446170014e-13,8.614626665958411e-13,8.614622421383074e-13
1478.0,1497.0,1.2073015905965094,1.4708149935680472,-0.7622226799184235,-0.43031743498672553,5.485622963312173e-12,5.486212233438443e-12,5.485634552932498e-12,5.48651216469983e-12,5.4912491064412804e-12,5.485862207058301e-12,5.48573117290039e-12,5.485234110135868e-12,5.489987366721811e-12,5.485578558673978e-12,5.485626159809169e-12,5.4856302991131845e-12,5.485595725885595e-12,5.489147274038685e-12,5.485601527063601e-12
307.0,421.0,1.2063970405975808,1.0639774951835244,1.271357103486951,-7.186292100450386,1.836979254933922e-12,1.838382368768956e-12,1.8373126025035105e-12,1.837016763814235e-12,1.8374122418653064e-12,1.8369782035777475e-12,1.8369853806930245e-12,1.8369816228899804e-12,1.8369728336834674e-12,1.8369797553947104e-12,1.8386230313956953e-12,1.836975842567783e-12,1.8370118719368774e-12,1.8369961006305682e-12,1.8374916489322857e-12
1287.0,2760.0,1.204532433707158,-1.2813667912139948,-1.0559411544803936,6.709912805371008,4.4512325645758244e-13,4.4455271551946097e-13,4.4455333738724743e-13,4.445537421132536e-13,4.4455371815383793e-13,4.4457003680270857e-13,4.4455254256899713e-13,4.4468405076429065e-13,4.4496190866977576e-13,4.445600744089636e-13,4.44576749935216e-13,4.4455975162581474e-13,4.445561639458213e-13,4.4455493527435765e-13,4.4455755553583807e-13
1307.0,3064.0,1.2034420002167252,1.2836916600906159,1.0554840658553446,-6.76521741712599,2.7878565928627313e-12,2.7877894042550892e-12,2.7877500330095254e-12,2.787755590379509e-12,2.7878129906030167e-12,2.79066784864988e-12,2.7878677222141205e-12,2.788662541879157e-12,2.7877311568810196e-12,2.7878114881489616e-12,2.787743564985497e-12,2.787723049281361e-12,2.7877355427056926e-12,2.7900864078911437e-12,2.787718748960435e-12
1019.0,1478.0,1.1986716630328778,1.2166588898107855,1.1417875713112915,-5.060458673717977,3.567286154344423e-12,3.569722770220595e-12,3.5672558045076362e-12,3.567344811068671e-12,3.567355901345444e-12,3.5673078610416095e-12,3.5689795887352858e-12,3.5707302574539315e-12,3.567687023327459e-12,3.567440669989816e-12,3.5677054626805097e-12,3.5672254189388184e-12,3.567229752452021e-12,3.567222701899384e-12,3.567231357807034e-12
2163.0,2892.0,1.1918545142808328,0.4564965611224413,-1.6147714135631017,1.4933569502303232,3.52208195075696e-13,3.522034537245823e-13,3.522235839570856e-13,3.521981079389594e-13,3.5264477659571857e-13,3.522005769547752e-13,3.522005229623314e-13,3.521927024032633e-13,3.5247811259055795e-13,3.524326836325993e-13,3.521596867262588e-13,3.5221925618438097e-13,3.521988723146561e-13,3.5220021105631676e-13,3.521945233604086e-13
1287.0,1478.0,1.191289440539571,-0.8305160217912712,1.4590376803864633,0.11915962485084516,7.701880891576607e-12,7.69177074986624e-12,7.691940487188453e-12,7.691804865966216e-12,7.691712110968716e-12,7.692331845307949e-12,7.691762963813657e-12,7.69840080411736e-12,7.691835438343693e-12,7.691851965930974e-12,7.691877909363351e-12,7.691873498892057e-12,7.691905905306073e-12,7.695359055537991e-12,7.691845754189523e-12
94.0,419.0,1.187939388020358,1.190476198636022,1.1904761910811201,-6.630952418115034,1.2557384512912204e-12,1.2557362863175295e-12,1.2557529017222076e-12,1.2557866114566533e-12,1.2558134894364973e-12,1.2557291659532273e-12,1.2570362939860374e-12,1.2558057978541962e-12,1.2569283516347252e-12,1.255745053041196e-12,1.2557527996294826e-12,1.2557336578779793e-12,1.2557657098935446e-12,1.255856065676347e-12,1.2557307245633593e-12
2760.0,3008.0,1.1850981164117567,-0.8837632025293951,-1.4377194788915932,5.859196345538203,1.4256839576248862e-12,1.4258282589679004e-12,1.4256601571754484e-12,1.4271233230148453e-12,1.425668847758225e-12,1.4257156532893633e-12,1.4256773168185182e-12,1.4256986009885134e-12,1.4262856464906167e-12,1.42566226321128e-12,1.4256864513813122e-12,1.4256752771373835e-12,1.4256636300298933e-12,1.4266474759766284e-12,1.4256847052707903e-12
859.0,1294.0,1.183487185774814,1.5183224174348724,0.741977395676662,-5.282682084058782,1.5307891025783608e-12,1.5321419021841371e-12,1.5307298626218324e-12,1.5309730446105027e-12,1.5308974196143147e-12,1.5307286540823422e-12,1.5308624946188642e-12,1.532313621077917e-12,1.5307278191952756e-12,1.530725296443972e-12,1.5307657797952504e-12,1.5307254707300223e-12,1.5310589989856092e-12,1.5307291656219224e-12,1.5307959293580657e-12
537.0,3183.0,1.1784744225553492,-1.3585405626127587,1.0171272276304262,-0.8399625156181266,4.192413088790993e-12,4.1946589048876664e-12,4.1956494053764654e-12,4.1924979996059985e-12,4.192364700919824e-12,4.192356780892158e-12,4.192374347998659e-12,4.1926282792528715e-12,4.19261178591976e-12,4.192405033108136e-12,4.192701646727274e-12,4.196456788334833e-12,4.19236856520588e-12,4.1931273382929496e-12,4.1923702374088736e-12
113.0,1619.0,1.1756533438967718,0.271891944149306,-1.6793135739708307,2.984121233963658,1.3755178099462996e-11,1.3755007624979859e-11,1.3755002548499234e-11,1.3755090088704169e-11,1.3755003385572513e-11,1.3774109784286136e-11,1.3755114856144209e-11,1.375504843433987e-11,1.3754977004860411e-11,1.3754976981483047e-11,1.3757860655097e-11,1.3755036061453952e-11,1.375516852685518e-11,1.3771885400060388e-11,1.3754525120663601e-11
1287.0,3154.0,1.1741278251570246,-1.345661476762547,1.0443848223200838,1.5662045807741387,3.033648854699542e-13,3.033478842642511e-13,3.0336258244831703e-13,3.0334746996951006e-13,3.0335405585803234e-13,3.0372179881270953e-13,3.033473083494108e-13,3.0352682637980613e-13,3.0334914596525635e-13,3.033495331482416e-13,3.0335174919019595e-13,3.0334847193982255e-13,3.0334970998436054e-13,3.0356853400720124e-13,3.033479259304501e-13
2760.0,3064.0,1.1721713395996858,-1.3385958532095146,1.0580168710024904,0.8408905064248438,3.0972686675773845e-11,3.094661640623072e-11,3.094662987509724e-11,3.094489752448646e-11,3.094662396025128e-11,3.0948956257689016e-11,3.0963043746370024e-11,3.0946672719328176e-11,3.094661973139628e-11,3.09465991050633e-11,3.094660363494256e-11,3.098694604041666e-11,3.094800749186824e-11,3.094771624147944e-11,3.094683041126337e-11
1067.0,2258.0,1.1697823542425305,-0.8682170546538702,-1.4728682175797094,4.197674420140351,3.5374587650720287e-13,3.5374416176918597e-13,3.5393592758522424e-13,3.53678795812335e-13,3.5411071158070507e-13,3.537391508707683e-13,3.5374597379312963e-13,3.543797727911917e-13,3.5374895946852804e-13,3.5367160589566253e-13,3.536462490502679e-13,3.5374072145447537e-13,3.5376016479226247e-13,3.5374155836181427e-13,3.537504130906736e-13
1321.0,3064.0,1.1576124293197503,1.2812994086965064,1.1589642955056878,-6.688518786997376,2.92975844272926e-11,2.928761011972479e-11,2.9274066705532744e-11,2.927566874274386e-11,2.9274326699059146e-11,2.9274796654685275e-11,2.927539705533991e-11,2.927410316495092e-11,2.927401384858986e-11,2.927403167827275e-11,2.9274045018593335e-11,2.9312552246506905e-11,2.927407321241627e-11,2.9276627508629817e-11,2.927402087647392e-11
608.0,2669.0,1.1570067458301223,-0.7336757177219482,-1.5651748595378554,4.33675715769247,4.772245325254316e-13,4.767748937630297e-13,4.768037970777304e-13,4.767570097353503e-13,4.768267458008368e-13,4.767692200300595e-13,4.767663945756684e-13,4.77267424320235e-13,4.767895258099732e-13,4.767810084371042e-13,4.767807245007415e-13,4.767531342824724e-13,4.767513328244492e-13,4.767925913273452e-13,4.767572578850751e-13
459.0,2869.0,1.1559678565981246,-1.485975583785846,0.8861727884901921,-0.22122567292677728,1.911147928298912e-12,1.911164531336335e-12,1.911174613359609e-12,1.9106872971868773e-12,1.911172845071212e-12,1.91124725342627e-12,1.914019439315258e-12,1.9119365700352883e-12,1.9111154466812018e-12,1.911118534778375e-12,1.9110960725219575e-12,1.911116326061357e-12,1.91309233263269e-12,1.9111244962703163e-12,1.911121711886903e-12
1998.0,3008.0,1.153951815672805,-1.171448435316599,-1.2773420951048382,4.614745743219045,5.768175422396894e-12,5.764747426620697e-12,5.764435124566365e-12,5.7644602789435044e-12,5.768376207730503e-12,5.764813918245489e-12,5.764414133950801e-12,5.772601140621446e-12,5.764464068910743e-12,5.764441353975774e-12,5.764441969865093e-12,5.764434039133865e-12,5.764435628004306e-12,5.7645641386348625e-12,5.7644495990831974e-12
1018.0,1619.0,1.1513058182817135,1.2120435576970265,-1.2444548972095895,-0.8131895091976964,3.429019934414168e-11,3.428954012150157e-11,3.428958570706076e-11,3.428957869361679e-11,3.428957749056861e-11,3.429120803260727e-11,3.433668874555542e-11,3.4290792581771205e-11,3.4311836802189634e-11,3.4289562808918e-11,3.4289826612221996e-11,3.4289816980536734e-11,3.4295167607504534e-11,3.43090197977703e-11,3.428983177436751e-11
1445.0,2669.0,1.1424461389897103,-1.0564037634832204,-1.3959638251629454,5.034332641143463,1.4554376275754522e-11,1.455418543955121e-11,1.456997811142961e-11,1.4554197610756227e-11,1.455536898968e-11,1.4556398122093307e-11,1.455420166244858e-11,1.45572338797894e-11,1.455477415922425e-11,1.4554514325095757e-11,1.4566497296555593e-11,1.4554297683660236e-11,1.4554186248485874e-11,1.4556523434873497e-11,1.455476381345216e-11
749.0,2313.0,1.1414746629768646,0.9948919957507337,-1.4422595503918403,-1.284111755327981,1.2899899712650996e-12,1.2898415012188815e-12,1.2907506368204617e-12,1.2899177055188365e-12,1.2903737963192325e-12,1.2898584130000466e-12,1.289843366017491e-12,1.2899500685698475e-12,1.2898348215453387e-12,1.2898352084400192e-12,1.2913662005832106e-12,1.289835443974813e-12,1.2898322688346389e-12,1.2898749019502641e-12,1.2898710355444544e-12
437.0,1481.0,1.135693602476784,-1.131958415581809,-1.3490464237247775,4.022639203794988,6.955285586677468e-12,6.964269595961811e-12,6.9553501571072525e-12,6.955366925533752e-12,6.955299146209603e-12,6.955530409220711e-12,6.9552510031497225e-12,6.9565848160958625e-12,6.961058597873246e-12,6.956188722688822e-12,6.955803855618651e-12,6.955687962826077e-12,6.955399101307893e-12,6.955395370827142e-12,6.955475998898706e-12
69.0,3154.0,1.134986421292764,-0.9656965910515146,1.4739579484000533,-1.7176650374506932,1.441373460672172e-10,1.4413793574555845e-10,1.44132957707485e-10,1.4410609510963236e-10,1.530860372146679e-10,2.6631342190450347e-09,1.437329396120454e-10,1.440968264530364e-10,1.4412069518654992e-10,1.4413449882286014e-10,1.4410356696132548e-10,1.4413548690589271e-10,1.4413557195154757e-10,1.9970622472396782,1.4413900055000642e-10
1858.0,2279.0,1.1323570730245558,-1.5301100869132096,0.882225636060273,-0.17511903297377526,3.7453068104111974e-13,3.745390216791671e-13,3.7454691985097e-13,3.7491683312072123e-13,3.7454843648596397e-13,3.7450296927607835e-13,3.7471055781843485e-13,3.7454005610786586e-13,3.7455770193431527e-13,3.7456257937186506e-13,3.745398941296556e-13,3.7453727323532384e-13,3.7453895751189123e-13,3.7501454190304143e-13,3.745399323730458e-13
187.0,537.0,1.1321040973085552,-1.2149848231674563,-1.282483978852995,5.713466128077976,3.242224159811318e-12,3.2402028778293793e-12,3.2425914744733677e-12,3.240368473785363e-12,3.2401994223321563e-12,3.2402005804346447e-12,3.240203425423772e-12,3.240434186267385e-12,3.240307110560737e-12,3.240901973149818e-12,3.2431032210753095e-12,3.240299471913239e-12,3.240237385626465e-12,3.240613915676419e-12,3.240282381787927e-12
857.0,1524.0,1.121734547398268,1.7482059241880892,0.3502820600422297,-5.027548809728069,1.0193170894255862e-11,1.0192634303665707e-11,1.0193270359961117e-11,1.0197056582736109e-11,1.0203626275075281e-11,1.0193242669746625e-11,1.0193423483001213e-11,1.0192977825446169e-11,1.0193140312618097e-11,1.0192972230117332e-11,1.0192971657554492e-11,1.0199046300474966e-11,1.0192994169722988e-11,1.0202290518964526e-11,1.0192973449403475e-11
805.0,1858.0,1.1213808889801962,-1.4009927148467862,-1.1036966636544987,4.455131733854767,2.0667086012286918e-11,2.064689889435831e-11,2.0652286217287748e-11,2.064767570141815e-11,2.0647801526185916e-11,2.064809986788534e-11,2.064901329677451e-11,2.064707118611279e-11,2.0647662911635477e-11,2.0631790329103807e-11,2.0673388383764457e-11,2.066350273472868e-11,2.0647933511056626e-11,2.0647462109927e-11,2.0646855190190822e-11
419.0,1509.0,1.1205113831237978,0.8630310262092467,1.5623837594812453,-4.137117793228284,1.977846811423946e-12,1.977870181949647e-12,1.977861515291234e-12,1.9778677498725635e-12,1.979221777829478e-12,1.9792169672622686e-12,1.977820950084411e-12,1.9778660843110286e-12,1.9802753474201867e-12,1.9779903216773495e-12,1.977902478892952e-12,1.9778200957706718e-12,1.9778183571835127e-12,1.9778197403224513e-12,1.978027694920437e-12
2869.0,3004.0,1.1154086819078401,1.1029219487743973,-1.4137342065505818,0.08715974718035514,3.912970045377291e-13,3.9129747278607524e-13,3.912961792630893e-13,3.918737584020311e-13,3.9131423725708143e-13,3.913015819540402e-13,3.9129521169402944e-13,3.913485344706561e-13,3.9129040892969246e-13,3.9129069980230064e-13,3.9126871853371537e-13,3.9129061744989846e-13,3.91895663779826e-13,3.912910080545551e-13,3.9129054390415867e-13
1338.0,1619.0,1.1140045189240995,0.7059441925264011,-1.6507071598211425,1.706903582517596,8.95993600362737e-13,8.959025603444813e-13,8.959022473280414e-13,8.95902946672569e-13,8.959013825795608e-13,8.971553354808791e-13,8.959150912714501e-13,8.963815555383538e-13,8.959073688452512e-13,8.959044667074691e-13,8.959036232233593e-13,8.959087743526141e-13,8.967722440767156e-13,8.959047781582372e-13,8.958889282151629e-13
537.0,1067.0,1.1126398786224325,-1.0785154916433581,-1.438021880624038,6.463329987992291,1.4160756154754923e-11,1.414565670121933e-11,1.4148432780467162e-11,1.4145357411050422e-11,1.4145384008692707e-11,1.414536888276194e-11,1.4145435471059745e-11,1.4145943382522994e-11,1.4146287609552269e-11,1.4145724015000233e-11,1.4146219854115855e-11,1.4145622309941904e-11,1.4147021517826958e-11,1.4159084719552518e-11,1.4145771182277021e-11
421.0,1502.0,1.1114807659511325,1.2488849262036503,1.2954272227448096,-5.398324487273758,7.14375665663984e-13,7.145475828651392e-13,7.151373445808145e-13,7.144574004551669e-13,7.144163300404695e-13,7.143798331450414e-13,7.143748399251343e-13,7.144165762458545e-13,7.143798458325832e-13,7.149506991013796e-13,7.14822782628453e-13,7.143723095490736e-13,7.143718787468319e-13,7.143720250485996e-13,7.143723151495775e-13
444.0,2869.0,1.110265672269856,-1.629913654427292,0.7670187166233916,0.997121958033566,4.106225986283277e-11,4.1062340615981904e-11,4.106306599734755e-11,4.106300488670387e-11,4.111853413203209e-11,4.106915098437045e-11,4.106326458643557e-11,4.1126504271070126e-11,4.1062291901280766e-11,4.106227129957089e-11,4.106259257630243e-11,4.106227466007898e-11,4.1063117618653e-11,4.10625136603446e-11,4.106228501524536e-11
421.0,2869.0,1.1070458398856289,1.3314760835127697,1.2210695534545501,-7.7311899747541455,1.8153362248631207e-11,1.8153466505612657e-11,1.8153397592535735e-11,1.8153433203052776e-11,1.818216625333234e-11,1.81533647205062e-11,1.8153365317410896e-11,1.8148559619969632e-11,1.815345787439635e-11,1.8153394206350923e-11,1.8153589682462787e-11,1.815336807317779e-11,1.8167656392187103e-11,1.8153389568382315e-11,1.817247593584145e-11
1648.0,2669.0,1.1066268900563905,-1.0025062553575474,-1.50375940814065,5.215538839738658,3.9083592110106646e-13,3.9084097639981874e-13,3.908656759565579e-13,3.908353504206897e-13,3.9141694313665973e-13,3.9082117459087317e-13,3.9083957635699195e-13,3.914620462080106e-13,3.9083920909033155e-13,3.909465947775711e-13,3.907062524969258e-13,3.908305450325229e-13,3.908330572870856e-13,3.9084816299316387e-13,3.9082200186493775e-13
